Time,PD1,PD2,PD3,PD4,GDX,GDY,GDZ,ADX,ADY,ADZ,HDX,HDY,HDZ,PI1,PI2,PI3,PI4,GIX,GIY,GIZ,AIX,AIY,AIZ,HIX,HIY,HIZ
10350,16,14,19,98,10,-7,-85,-23,8,233,10,-73,-99,39,26,24,107,-118,-28,-56,-22,-6,246,98,20,-176
10400,16,14,20,102,12,-18,-90,-25,3,226,10,-74,-96,67,26,28,109,-106,-30,-68,-24,1,245,99,22,-175
10450,16,14,19,100,-48,-30,-100,-24,6,237,10,-73,-99,39,27,26,132,-32,-50,-38,-26,-6,249,100,22,-175
10500,16,14,19,100,-86,-23,-93,-22,6,236,10,-73,-96,49,28,24,107,-10,-42,-36,-23,-8,242,100,23,-172
10550,16,14,19,95,-83,-43,-90,-21,4,234,10,-75,-97,49,29,29,106,-31,-51,-36,-19,-10,241,100,24,-177
10600,15,14,19,92,-70,-23,-99,-23,3,235,10,-75,-98,49,35,30,92,-32,-78,-59,-21,-7,245,100,24,-176
10650,15,14,18,86,-90,-11,-119,-28,5,234,11,-73,-98,60,37,36,83,-57,-71,-54,-20,-5,241,101,24,-175
10700,16,14,19,81,-101,-49,-98,-22,-1,235,12,-75,-98,83,38,35,79,-59,-60,-58,-20,-14,244,101,26,-173
10750,16,14,19,76,-80,-25,-116,-25,8,232,13,-74,-97,92,36,31,74,-53,-57,-54,-21,-10,243,100,26,-177
10800,16,14,18,81,-37,-40,-86,-25,10,237,14,-76,-98,96,42,35,76,-61,-36,-47,-19,-2,243,102,27,-175
10850,16,14,19,81,-27,-37,-70,-18,4,237,14,-76,-98,88,36,34,77,-91,-31,-68,-26,-24,242,101,27,-175
10900,16,15,19,81,29,-27,-77,-23,1,233,14,-77,-99,85,34,35,84,-125,-25,-57,-19,-3,244,102,28,-174
10950,17,14,20,86,59,-9,-97,-29,8,236,15,-76,-100,87,36,20,91,-147,1,-58,-27,-8,245,102,27,-177
11000,16,14,20,90,29,-26,-74,-26,4,232,17,-78,-97,86,29,42,89,-144,-8,-82,-26,0,244,102,28,-176
11050,16,14,20,95,-44,3,-109,-24,7,232,18,-78,-101,77,24,37,106,-83,-10,-56,-32,-5,241,103,28,-174
11100,16,14,20,98,-5,-28,-71,-25,1,228,19,-78,-98,78,21,31,113,-86,-45,-52,-28,-1,243,103,30,-174
11150,16,15,20,100,20,44,-105,-30,11,234,20,-78,-102,79,21,25,116,-130,-33,-53,-25,-4,236,103,29,-179
11200,16,14,20,99,-72,-23,-104,-20,6,234,22,-79,-99,78,22,29,116,-88,-34,-71,-25,-2,242,104,29,-177
11250,16,14,20,98,-62,-20,-75,-28,10,235,23,-78,-102,75,21,30,117,-14,-50,-56,-22,-10,233,105,28,-177
11300,16,14,20,96,-57,-35,-76,-28,7,235,24,-79,-101,79,22,28,118,-43,-71,-57,-22,-4,238,106,30,-177
11350,16,14,20,91,26,-10,-80,-31,8,230,26,-79,-105,80,26,26,116,-48,-106,-74,-21,-6,245,104,29,-180
11400,15,14,20,88,-72,-14,-93,-30,10,233,27,-79,-105,85,32,26,111,50,-78,-61,-22,-5,235,105,29,-180
11450,15,14,20,82,-109,-1,-88,-27,8,232,29,-79,-103,92,39,27,105,47,-59,-53,-21,-11,242,105,30,-178
11500,15,14,20,69,-97,-30,-84,-25,3,234,29,-77,-105,96,45,25,103,50,-82,-77,-24,0,242,106,31,-177
11550,15,14,18,53,-148,71,-93,-30,10,236,32,-76,-106,81,57,33,91,44,-111,-71,-22,-5,240,104,31,-180
11600,13,14,18,38,-272,80,-110,-33,5,240,33,-76,-107,103,80,30,84,-3,-148,-77,-27,-1,244,102,31,-178
11650,14,14,18,20,-399,-108,-171,-35,2,234,35,-76,-107,96,114,35,87,26,-56,-42,-17,-2,239,102,30,-177
11700,13,14,17,17,-1694,251,-1256,-58,11,266,37,-74,-109,86,140,34,76,-42,-69,-75,-22,0,247,102,31,-177
11750,14,13,16,17,-2703,438,-2655,-56,15,256,41,-67,-113,97,148,36,85,97,38,-35,-25,-8,248,100,29,-179
11800,13,13,15,16,-2228,-253,-3483,-101,147,197,43,-60,-114,93,159,55,63,90,97,-17,-20,-6,244,101,29,-178
11850,13,12,15,15,1800,997,-357,-119,159,174,43,-58,-114,90,171,72,45,113,171,-21,-25,-1,245,99,30,-178
11900,13,13,15,15,3110,2784,268,-77,105,223,45,-62,-107,153,178,82,33,135,86,11,-17,7,247,101,30,-178
11950,13,12,15,15,3352,2799,1249,-69,24,253,49,-64,-103,133,200,96,15,1,45,15,-28,-8,240,100,28,-180
12000,13,13,15,15,1684,1461,887,-65,-8,258,50,-68,-95,167,211,106,18,-104,-112,-6,-20,5,239,101,29,-177
12050,13,13,15,15,2451,2162,1009,-51,-53,253,51,-65,-94,175,214,111,18,-98,-134,-2,-22,11,241,100,29,-178
12100,13,13,15,14,2672,3014,2320,31,-165,228,52,-69,-85,132,217,111,16,-63,-131,1,-18,6,244,99,30,-180
12150,13,13,15,14,-1080,-1438,2619,1,-308,224,49,-67,-88,165,208,139,16,-47,-136,27,-23,6,245,98,30,-181
12200,13,12,15,84,-3397,-6519,-491,-32,23,289,43,-64,-94,172,225,156,16,172,195,150,-35,2,245,101,31,-180
12250,13,12,15,148,-1088,-2042,-229,-28,0,255,40,-60,-95,170,242,166,15,1199,597,402,-31,6,258,100,30,-181
12300,13,13,15,178,-231,-146,-12,-36,8,234,39,-61,-98,199,206,147,15,2463,257,749,-24,17,279,101,26,-186
12350,13,13,15,203,-111,-338,-11,-29,9,234,40,-61,-96,153,144,96,15,3170,178,606,-29,10,251,98,19,-193
12400,13,14,16,214,-232,-394,-64,-30,11,236,39,-63,-98,182,95,88,15,4108,93,620,-41,31,274,95,13,-196
12450,13,13,17,226,-417,-624,-57,-31,15,229,39,-63,-99,116,43,48,15,5890,-46,1374,-42,49,290,90,1,-204
12500,17,18,18,185,-197,-1117,-45,-21,4,234,38,-64,-99,107,19,36,14,8199,407,1786,-21,87,310,82,-15,-208
12550,23,31,18,161,-363,-615,-100,-19,10,238,37,-64,-100,36,14,22,14,8326,1438,2439,-95,101,262,74,-31,-209
12600,42,49,18,111,-438,-336,-170,-8,1,238,37,-65,-99,13,13,18,15,4215,-23,2804,-43,-200,119,67,-35,-206
12650,49,69,19,82,-619,-202,-198,-11,2,238,37,-64,-102,13,12,15,15,-4320,-622,-1336,-70,-148,134,64,-16,-207
12700,69,99,20,57,-541,7,-182,-18,5,228,39,-66,-101,13,13,16,15,-8606,524,-2477,-69,-104,197,56,19,-197
12750,77,119,23,21,-459,161,-203,-25,11,235,40,-65,-104,13,13,14,14,-10706,1591,-1956,-70,-43,282,36,35,-176
12800,116,149,26,18,-461,-32,-171,-20,2,229,41,-67,-104,13,13,15,15,-10371,1356,-2344,-106,27,369,44,46,-163
12850,133,172,41,17,-384,130,-162,-19,3,240,42,-66,-108,12,13,15,15,-7791,1856,-2550,-72,111,402,18,52,-146
12900,164,169,45,17,-383,-113,-162,-20,-2,235,44,-68,-106,12,14,15,14,-4545,1054,-1872,-120,159,317,28,28,-151
12950,158,191,53,17,-203,67,-150,-29,0,236,45,-66,-110,12,13,14,14,-5136,4820,-304,19,252,255,54,35,-154
13000,157,181,62,15,-219,-313,-311,-24,1,236,46,-67,-107,11,14,13,15,-1640,1353,-2194,53,327,215,56,42,-144
13050,139,198,70,14,-105,-579,-373,-23,-4,218,46,-65,-110,12,14,14,15,2641,-1316,-2047,-3,136,402,51,42,-147
13100,113,174,72,15,-161,-953,-518,-26,3,242,47,-62,-113,12,13,13,60,3314,-4099,-1578,-22,-32,204,44,42,-151
13150,122,145,63,15,-81,-628,-593,-7,1,254,47,-61,-113,12,14,14,263,5323,-2930,877,-35,15,285,41,38,-157
13200,87,138,51,15,-1939,-756,-521,-31,2,272,48,-57,-116,12,12,14,315,-102,416,-66,-35,-19,242,40,39,-153
13250,62,123,43,15,-3576,-668,-765,3,-12,241,48,-51,-119,12,12,13,326,-31,471,-148,-38,-11,233,38,41,-156
13300,32,87,26,15,-4373,670,-605,-6,-41,250,49,-41,-123,12,12,13,345,132,-370,-95,-27,-11,242,36,43,-157
13350,41,63,27,14,-5510,2059,-868,-26,-27,258,52,-30,-125,12,13,14,359,218,-624,-135,-33,-21,234,34,45,-159
13400,20,20,22,16,-7353,897,-1187,-52,-70,304,55,-18,-127,21,14,13,360,387,-1244,-148,-35,-1,236,30,47,-156
13450,19,18,18,16,-8172,-829,-2151,-104,-95,277,52,-1,-129,70,16,15,353,85,-1365,-142,-14,-8,250,28,47,-158
13500,15,16,17,15,-7071,1640,-4568,-59,-96,201,52,12,-128,69,40,14,315,291,-284,-88,-25,-16,244,27,49,-161
13550,14,16,15,15,2552,-3902,-3996,-106,163,127,43,17,-128,120,64,16,249,216,-191,-51,-16,1,247,26,50,-164
13600,13,16,15,15,6683,-75,-3500,-95,118,157,41,5,-128,111,86,14,196,174,-195,-59,-22,-14,242,24,52,-160
13650,13,15,15,15,7732,2427,325,-104,104,226,44,-8,-125,116,104,14,187,12,-155,-30,-24,4,239,24,54,-162
13700,13,13,15,15,9590,5907,4409,-87,45,303,47,-31,-112,138,110,15,176,-85,-21,-44,-15,-3,241,24,53,-164
13750,13,13,15,15,9803,5348,3570,-82,-12,371,44,-42,-103,153,113,15,158,73,16,10,-18,-1,242,24,53,-165
13800,13,13,15,15,7361,3697,2177,-80,-172,371,51,-52,-94,162,121,15,136,53,-42,-22,-19,-5,239,26,55,-164
13850,13,13,15,15,4002,4847,1713,5,-282,293,47,-60,-87,146,129,17,116,91,-13,-21,-16,-1,239,25,54,-167
13900,13,13,15,15,1664,4462,4220,277,-510,275,42,-63,-85,138,127,20,101,181,51,33,-17,-1,245,26,54,-166
13950,13,13,15,35,-3950,-5570,2492,-18,120,209,34,-61,-87,166,108,27,62,244,369,71,-23,-23,245,25,53,-165
14000,13,12,15,197,-5447,-4894,-861,-31,-7,324,27,-55,-94,163,113,50,37,329,208,65,-19,5,249,26,54,-163
14050,13,12,15,246,-479,-169,63,-39,31,221,28,-55,-94,157,108,59,24,1195,323,41,-40,-13,300,26,53,-167
14100,13,12,15,246,-484,-778,-5,-26,1,227,27,-54,-94,128,91,55,25,3630,493,785,-37,23,289,27,48,-168
14150,13,14,15,263,-127,-493,-79,-24,15,238,28,-54,-96,86,55,31,16,5289,617,1245,-23,13,286,29,41,-173
14200,13,14,17,269,-296,-355,-37,-34,7,225,28,-55,-95,108,22,42,15,7644,1311,1451,-27,50,296,32,32,-176
14250,15,14,19,288,-259,-405,-91,-27,3,230,28,-54,-98,54,14,18,14,9009,2584,1684,-85,70,303,34,14,-184
14300,14,14,18,292,49,-594,-27,-30,8,219,28,-55,-95,14,14,16,15,7151,4439,3073,-23,-45,180,43,-2,-183
14350,14,17,20,245,-451,-164,-102,-22,7,233,28,-54,-98,13,14,16,15,-470,-1100,2545,-45,-163,123,43,-5,-183
14400,15,18,20,168,-521,-129,-106,-25,18,235,28,-55,-93,12,13,15,15,-6361,-1455,1724,-70,-108,151,39,2,-179
14450,16,23,21,97,-447,-91,-180,-26,6,230,29,-56,-98,12,13,16,15,-8840,201,-256,-77,-69,222,38,8,-176
14500,17,29,22,78,-240,51,-123,-17,-6,229,32,-58,-94,13,14,14,15,-9123,1116,-2092,-103,-26,303,38,17,-168
14550,21,35,31,47,-434,-168,-156,-19,7,239,33,-59,-98,12,14,13,15,-8432,2512,-3650,-87,26,365,62,12,-165
14600,23,47,32,43,-454,-163,-129,-19,7,236,36,-62,-96,12,12,14,14,-5322,976,-3752,-69,76,378,66,52,-156
14650,30,63,36,27,-46,-441,-108,-28,5,230,39,-63,-98,12,12,13,14,-5032,1648,-1766,-98,155,286,32,43,-159
14700,50,72,37,18,-128,-5,-130,-26,4,236,42,-64,-102,12,13,13,14,-4753,2836,2429,-26,202,238,48,24,-160
14750,46,90,41,16,-378,-53,-174,-31,-2,247,47,-65,-102,12,13,13,15,-1857,778,1906,-18,258,203,64,22,-158
14800,59,104,66,16,-426,78,-184,-32,-9,242,51,-65,-106,12,13,13,15,2992,-6408,-2312,-51,98,186,60,23,-152
14850,62,107,74,16,-847,731,-335,-45,28,248,55,-63,-109,12,12,13,54,5069,-4323,-6599,47,-61,244,48,25,-158
14900,59,110,68,15,-1835,198,-383,-38,0,258,61,-59,-115,13,12,13,170,4328,-4064,2048,-68,36,268,41,22,-157
14950,61,127,80,15,-3052,-105,-528,-34,-31,267,63,-51,-119,12,12,14,224,358,-114,-168,-26,-7,243,36,26,-156
15000,64,96,50,15,-4662,244,-860,-21,-32,251,63,-42,-123,12,13,14,179,363,44,-95,-40,-19,228,34,29,-154
15050,27,64,37,15,-5378,1134,-947,-43,-50,232,65,-29,-128,13,14,18,171,275,-333,-108,-23,-7,243,31,30,-157
15100,18,30,28,15,-6184,-82,-1262,-52,-75,292,65,-17,-129,73,19,18,181,247,-663,-118,-21,7,239,29,35,-157
15150,16,18,20,15,-8089,-1123,-2258,-102,-98,317,60,2,-134,107,45,31,100,420,-564,-98,-24,-9,243,28,37,-156
15200,16,15,17,16,-8590,2348,-4469,-103,-106,247,59,16,-133,144,98,43,85,378,-210,-72,-22,9,255,27,41,-157
15250,14,15,16,15,-3480,-2734,-5673,-75,189,79,51,32,-132,177,174,68,50,575,112,48,-24,-9,243,26,41,-162
15300,13,15,16,14,5728,-1580,-3760,-95,111,122,47,24,-133,198,224,88,23,1036,459,-24,-13,1,253,27,43,-164
15350,13,14,15,14,8365,144,-364,-127,94,170,47,9,-136,261,273,151,16,1939,1245,64,-30,8,239,30,43,-167
15400,13,14,15,14,9273,4584,2284,-91,65,253,57,-16,-128,289,302,236,14,1582,1393,168,-35,13,248,34,41,-170
15450,13,14,15,15,10054,5584,4333,-104,20,331,57,-42,-110,330,306,288,16,1090,1259,160,-45,11,248,36,38,-174
15500,13,13,15,14,9065,5304,3839,-113,-39,376,55,-47,-100,334,317,324,15,791,938,182,-51,23,243,38,38,-175
15550,13,13,15,14,4432,-1668,3516,-75,-119,279,66,-53,-93,347,292,337,14,608,690,146,-50,5,241,40,35,-176
15600,13,12,15,14,5239,8686,1007,-69,-189,311,70,-54,-83,349,276,372,15,560,482,174,-61,17,240,41,36,-177
15650,13,13,15,14,3423,7178,-790,103,-263,243,74,-58,-72,344,276,376,15,634,236,271,-46,26,247,40,34,-178
15700,13,13,15,14,-662,-2247,2036,269,-394,385,66,-59,-68,312,274,380,15,974,-28,530,-48,51,254,39,32,-178
15750,13,13,15,57,-6757,-11449,3185,-16,51,243,58,-56,-81,283,278,352,15,1754,85,540,-51,29,250,38,31,-179
15800,13,13,15,178,-6906,-6979,-313,-22,11,315,49,-51,-88,343,241,313,15,2966,83,610,-48,13,273,39,27,-182
15850,13,14,15,165,-728,-521,93,-35,22,232,51,-49,-95,274,134,209,15,5659,856,1111,-81,57,327,40,16,-187
15900,15,15,17,124,-558,-617,-21,-21,-9,229,52,-51,-92,129,58,136,14,9163,891,2406,-67,92,334,45,0,-191
15950,15,17,19,117,-447,-92,-58,-18,7,249,55,-50,-97,75,19,85,14,10498,1439,2369,-123,137,306,51,-21,-193
16000,16,41,20,107,-472,97,-74,-20,-3,254,56,-52,-95,46,15,36,15,9699,7304,4386,-119,96,314,61,-42,-190
16050,18,50,30,89,-278,-41,-6,-29,9,244,58,-49,-101,40,13,17,15,5195,-342,4781,28,-203,73,62,-58,-186
16100,18,48,23,79,-141,69,-81,-35,11,238,62,-51,-98,14,13,17,14,-7555,-4466,-490,-93,-98,120,57,-41,-193
16150,18,46,24,58,-85,69,-155,-25,-8,232,62,-50,-102,14,13,15,14,-10702,-2970,535,-80,-78,171,49,-10,-193
16200,18,49,29,34,-237,-89,-162,-28,9,230,63,-52,-100,13,12,14,14,-12926,-1340,-461,-114,-44,243,28,27,-179
16250,28,63,36,20,-344,-141,-171,-27,0,230,65,-53,-103,13,13,15,15,-12803,1923,-2801,-128,4,357,10,33,-162
16300,31,69,46,16,-397,-173,-174,-27,4,238,66,-55,-105,13,13,14,14,-10736,2194,-5024,-127,59,422,7,28,-153
16350,50,96,70,15,-215,-207,-156,-33,-15,239,69,-57,-104,12,13,14,14,-7068,1164,-5495,-83,143,423,38,4,-159
16400,64,128,70,16,-176,-809,-206,-39,-1,237,71,-57,-107,12,12,14,15,-8374,2362,-2551,-171,265,293,79,17,-163
16450,99,172,73,14,-312,-647,-318,-37,8,257,73,-57,-110,12,12,20,15,-4266,7750,1234,199,422,238,94,36,-154
16500,103,199,75,15,-1560,-320,-521,-38,-7,246,75,-52,-115,12,13,13,15,4689,-6443,-3168,17,214,148,88,41,-150
16550,97,207,89,15,-2377,-62,-686,-25,-4,253,76,-45,-118,12,13,13,72,6706,-5712,-5298,17,-50,255,74,41,-151
16600,112,180,73,15,-3674,76,-743,-20,-30,257,77,-37,-120,12,12,13,251,5011,-4350,1645,-37,16,265,66,39,-155
16650,68,117,57,15,-6408,1528,-693,-29,-54,312,76,-25,-124,12,13,14,245,436,375,-185,-34,-25,238,62,41,-160
16700,28,47,31,15,-9987,81,-1939,-57,-84,324,75,-8,-128,13,14,15,230,615,72,-157,-22,4,238,59,46,-155
16750,19,23,23,15,-10546,-827,-2799,-150,-88,310,68,13,-131,13,18,26,203,415,-304,-113,-26,-19,256,57,48,-158
16800,16,18,18,15,-9466,3950,-6235,-83,-47,250,65,30,-125,61,42,43,216,220,-528,-53,-22,1,230,55,51,-162
16850,14,15,17,14,-80,-3350,-6075,-123,178,150,51,43,-127,76,57,45,142,325,78,-38,-25,-20,231,54,52,-165
16900,14,14,16,14,6880,-1851,-4521,-77,116,125,41,30,-130,66,85,70,79,338,221,-22,-17,26,235,54,55,-163
16950,13,14,16,15,9341,-207,397,-114,93,189,38,11,-134,77,123,96,43,303,52,43,-21,7,235,56,56,-168
17000,13,13,16,15,10394,5271,5094,-98,23,272,43,-24,-126,124,212,131,19,384,-712,85,-25,10,234,57,55,-170
17050,13,14,15,15,10745,5345,4494,-97,11,354,41,-49,-108,139,344,162,19,472,-31,45,-33,-12,245,57,54,-175
17100,13,13,15,15,9363,5034,3814,-101,-58,402,39,-63,-96,205,398,179,16,1245,418,209,-28,-12,247,58,53,-173
17150,13,13,15,14,5098,3627,3736,-90,-147,403,35,-65,-88,229,418,194,15,1587,936,227,-35,-3,256,58,48,-175
17200,13,13,15,14,6602,6943,3006,-97,-319,294,41,-62,-85,239,382,237,15,1410,1403,359,-44,-1,240,58,47,-177
17250,13,13,15,14,2891,11318,-653,280,-425,249,51,-62,-74,255,348,261,15,1332,1051,247,-41,21,263,58,46,-177
17300,13,13,15,16,-3983,-10964,2772,-127,124,158,46,-59,-77,266,370,274,14,2041,633,647,-51,22,243,58,44,-177
17350,13,12,15,129,-8531,-16171,732,22,50,399,35,-50,-87,287,312,301,13,3036,976,573,-61,40,276,59,40,-182
17400,13,13,15,276,-1195,-2262,267,-7,4,256,28,-48,-89,272,201,242,15,5545,782,852,-84,62,340,60,31,-187
17450,13,13,15,224,-948,-425,39,-38,11,233,30,-48,-92,174,41,109,16,9417,606,2596,-85,73,336,63,12,-196
17500,13,14,18,179,-658,-756,-90,-23,26,230,28,-50,-89,74,20,71,14,12272,804,3297,-83,136,344,61,-14,-200
17550,14,17,19,140,-569,-120,-126,-26,13,250,30,-49,-93,27,15,35,14,11864,7129,4843,-142,65,269,67,-43,-194
17600,16,36,23,98,-888,-170,-104,-32,5,237,31,-51,-91,27,12,15,16,6083,4071,6432,66,-265,10,68,-63,-186
17650,16,42,24,73,-468,-295,-83,-28,3,223,33,-51,-95,13,13,15,15,-7550,-3482,-905,-95,-108,141,61,-50,-190
17700,18,42,30,57,-225,-497,-105,-34,10,228,35,-55,-90,13,12,16,15,-11234,-1704,147,-54,-98,179,54,-20,-191
17750,21,34,35,30,-229,-678,-119,-27,15,228,36,-56,-95,13,12,15,16,-14598,-1353,-1666,-96,-39,246,39,15,-181
17800,30,63,31,20,-197,-721,-173,-22,-3,223,41,-61,-95,12,13,14,16,-13806,2082,-1857,-119,-7,357,21,33,-164
17850,46,88,37,20,-142,-594,-116,-15,1,234,45,-63,-99,12,12,14,15,-12439,1704,-3512,-113,92,442,18,17,-156
17900,78,124,41,16,-255,-102,-137,-28,6,240,48,-63,-104,12,13,14,15,-7773,1591,-4881,-62,187,474,58,10,-158
17950,74,161,51,16,-335,14,-199,-24,11,246,53,-61,-104,12,13,13,14,-8723,1189,-4046,-198,323,306,76,30,-160
18000,97,203,56,15,-902,150,-313,-21,8,259,56,-60,-108,11,12,14,15,-3769,9758,2604,202,456,233,79,46,-147
18050,97,213,74,14,-1954,109,-543,-28,-2,258,61,-55,-111,12,13,13,16,2661,-4039,-2135,-51,66,181,71,49,-145
18100,99,219,74,14,-2593,77,-656,-25,-5,270,63,-48,-116,12,13,15,90,8790,-5905,-4735,66,-7,335,57,47,-145
18150,94,191,66,15,-3815,659,-521,-41,-10,277,66,-40,-120,12,13,14,245,2029,-2946,956,-63,5,248,50,45,-153
18200,74,107,53,15,-6814,1807,-1090,-69,-48,315,67,-27,-124,12,13,15,196,972,-142,-177,-32,-13,238,47,48,-157
18250,34,44,26,16,-10251,-1038,-2264,-52,-75,338,65,-7,-128,39,18,25,125,670,88,-108,-21,10,229,42,50,-159
18300,20,18,22,15,-10436,-1630,-2884,-152,-113,275,57,13,-129,61,52,58,111,245,-267,-115,-27,-7,260,39,53,-158
18350,16,18,17,15,-9257,1631,-5865,-69,-43,220,54,34,-127,100,109,42,87,407,-866,-81,-37,-7,247,35,55,-160
18400,14,14,16,14,76,-2399,-5565,-109,178,151,44,41,-126,114,154,31,88,-30,-489,-67,-26,-9,236,31,57,-163
18450,13,15,15,14,7033,-1212,-4360,-78,111,125,37,35,-129,164,216,33,92,306,-206,12,-23,-16,233,30,60,-163
18500,13,15,15,14,9344,915,-688,-100,96,197,39,15,-132,159,278,41,36,379,-182,13,-16,-6,240,27,63,-164
18550,13,14,16,15,10710,5778,3479,-84,31,285,50,-10,-131,212,382,68,18,346,-186,-7,-23,0,244,26,64,-168
18600,13,14,15,15,10986,5417,3608,-81,-5,372,55,-42,-111,273,484,70,18,417,-385,0,-22,-11,234,27,65,-170
18650,13,13,15,15,9123,6209,4149,-69,-110,411,48,-38,-98,272,528,74,16,711,-227,21,-19,12,233,25,63,-172
18700,13,14,15,14,5272,4331,3335,-17,-217,367,72,-37,-110,299,602,82,16,803,-168,117,-28,7,256,27,63,-173
18750,13,13,15,14,4722,5154,3257,53,-295,273,82,-47,-101,314,648,78,16,1153,-128,136,-13,21,249,24,60,-178
18800,13,13,15,14,833,3289,1657,88,-329,222,90,-56,-93,337,690,83,14,1392,-6,220,-17,27,251,23,57,-179
18850,13,13,15,17,-4481,-7286,1757,-81,131,253,88,-53,-96,386,686,92,15,1751,360,190,-18,22,244,24,54,-181
18900,13,13,15,86,-7503,-7026,697,0,25,340,83,-49,-105,457,595,91,15,2165,1029,200,-25,5,265,26,52,-182
18950,13,13,15,130,-1077,-1513,79,-21,6,256,84,-44,-111,466,449,74,15,3097,541,309,-33,45,279,29,44,-188
19000,15,13,16,124,-687,-718,5,-26,10,211,85,-44,-112,410,247,45,16,5631,-261,1234,-45,13,294,29,33,-193
19050,15,15,18,130,-510,-697,-86,-22,17,200,85,-40,-115,267,76,42,15,8508,162,2553,-62,79,328,30,16,-198
19100,16,16,18,127,-257,-267,-1,-27,4,238,85,-42,-111,97,18,26,14,10858,1363,2565,-17,117,375,30,-8,-199
19150,17,26,21,123,-353,104,-86,-23,17,238,85,-42,-114,36,14,17,14,11283,3872,2939,-93,75,260,34,-35,-197
19200,20,44,23,90,-235,299,-98,-31,14,256,88,-45,-111,38,14,15,15,2924,1999,2766,-52,-175,189,34,-49,-192
19250,17,50,27,63,-284,140,-91,-25,7,220,89,-46,-116,13,13,17,16,-5826,-1624,367,-59,-113,117,30,-39,-192
19300,20,65,27,34,-250,-19,-212,-30,1,240,94,-49,-115,13,13,15,15,-10621,-792,-2025,-61,-88,197,25,-18,-192
19350,24,83,32,18,-239,-404,-227,-28,24,222,96,-49,-120,13,12,14,15,-12442,1193,-3174,-59,-45,268,21,9,-190
19400,48,114,57,16,-225,-328,-251,-20,8,247,101,-49,-123,12,12,13,15,-12897,2074,-1807,-60,-13,379,10,34,-175
19450,57,146,63,16,-340,-142,-213,-22,9,231,106,-49,-126,12,13,14,16,-11332,2044,-2194,-69,81,442,29,21,-166
19500,63,191,63,15,-420,196,-335,-18,-3,247,111,-47,-130,13,13,13,15,-7652,-216,-3338,-88,136,428,75,25,-162
19550,82,243,75,15,-1486,183,-264,-28,-2,261,116,-40,-135,13,13,13,14,-9444,3802,-1436,-118,265,310,90,53,-158
19600,63,271,81,14,-1831,-189,-418,-46,-20,254,114,-33,-138,12,13,13,14,-4617,7700,3299,151,400,225,82,60,-140
19650,79,289,96,14,-2242,-521,-646,-48,-13,268,111,-26,-142,12,12,14,16,4118,-6935,-257,-78,-24,105,75,59,-138
19700,106,309,80,15,-2792,-479,-638,-31,-38,269,107,-19,-146,12,13,13,101,7586,-6535,-3273,-2,-26,256,64,55,-147
19750,111,308,59,15,-4414,-549,-563,-45,-38,263,101,-12,-151,12,12,13,258,7761,-4296,901,-58,-46,300,57,49,-160
19800,117,219,35,16,-7500,-687,-981,-60,-68,286,93,-1,-154,13,13,15,269,465,-647,-209,-21,-18,230,51,50,-160
19950,16,18,17,15,-11114,-1378,-5545,-111,-56,243,42,60,-143,77,113,20,143,591,-321,-6,-19,-2,231,40,56,-163
20000,14,14,17,14,-1717,-1125,-5846,-121,146,216,25,65,-135,135,177,29,72,702,-145,39,-26,-14,230,38,60,-162
20050,14,15,16,14,8553,779,-3071,-75,101,128,21,46,-138,205,265,43,37,539,-167,72,-21,14,247,38,61,-163
20100,14,13,15,14,11650,3079,768,-98,86,192,22,13,-137,184,345,59,17,660,-119,39,-12,8,251,38,65,-163
20150,14,14,15,14,12255,7743,2634,-63,22,284,30,-19,-127,247,423,62,16,816,-171,-7,-17,18,233,36,64,-168
20200,13,13,15,14,11990,6462,2795,-77,14,370,41,-35,-115,266,516,77,21,877,-17,58,-18,-3,266,37,65,-172
20250,13,13,15,14,10857,6615,3596,-88,-31,418,48,-49,-98,305,588,96,16,953,9,92,-20,39,245,38,63,-173
20300,13,13,15,14,6210,5268,3910,-76,-165,462,51,-50,-96,336,618,97,15,1056,206,53,-22,16,252,39,62,-176
20350,13,13,15,14,7701,10694,2813,-28,-359,321,56,-61,-84,347,613,112,14,1066,836,-70,-14,34,253,42,57,-181
20400,13,13,15,15,3227,11895,1179,364,-458,260,58,-64,-75,359,610,114,15,1352,712,182,-38,11,235,45,53,-182
20550,13,13,15,266,-1028,-334,232,-39,49,224,40,-53,-94,441,408,57,15,5518,-684,1094,-72,21,333,47,31,-191
20600,13,13,15,224,-837,-497,146,-48,26,240,41,-57,-93,272,138,55,15,9820,-488,3075,-62,48,338,44,10,-196
20650,13,14,18,202,-614,-252,-132,-32,14,236,42,-54,-98,97,22,19,14,12202,-89,3875,-44,131,353,42,-15,-197
20700,13,14,18,198,-533,114,-92,-36,16,229,41,-56,-95,35,15,18,15,11953,4456,5218,-93,78,268,43,-43,-192
20750,14,15,21,180,-61,-463,-91,-44,28,227,41,-55,-101,49,13,15,14,6108,2952,6308,-25,-155,137,43,-63,-185
20900,16,29,22,37,-542,-44,-121,-24,-25,211,41,-61,-99,13,13,14,15,-13315,964,-3590,-91,-23,257,39,-8,-186
20950,17,25,28,36,-482,-78,-124,-31,-7,267,42,-60,-100,13,13,13,15,-12998,2677,-2605,-106,-6,363,44,14,-180
21000,19,44,40,25,-549,95,-140,-21,-15,249,46,-61,-103,13,13,13,15,-12194,3108,-4125,-115,77,437,33,29,-166
