Time,PD1,PD2,PD3,PD4,GDX,GDY,GDZ,ADX,ADY,ADZ,HDX,HDY,HDZ,PI1,PI2,PI3,PI4,GIX,GIY,GIZ,AIX,AIY,AIZ,HIX,HIY,HIZ
29950,14,14,15,14,18405,12309,2344,-32,-399,692,65,-74,-83,396,571,58,15,4155,-1202,1400,-8,24,305,39,15,-196
30000,14,13,15,14,6403,14785,-2023,474,-1042,502,34,-91,-63,625,690,43,14,6557,-1370,1831,-11,14,384,36,-2,-202
30050,13,14,15,357,-21136,-23786,-611,30,125,980,22,-77,-85,524,598,72,15,13759,-1702,3340,-43,35,522,31,-32,-205
30100,13,13,15,386,-2506,-2743,708,-16,-98,197,17,-71,-94,222,69,54,16,24441,-3893,5474,-109,251,771,25,-79,-196
30150,15,17,21,275,-1842,-1697,-109,3,-15,272,16,-71,-99,63,14,15,14,15035,-13630,1709,-173,-444,146,9,-111,-171
30200,16,58,29,100,-1690,-244,-177,-22,25,287,15,-76,-100,59,14,14,15,-9502,3711,-3068,-101,-346,230,12,-101,-173
30250,18,57,45,34,-2068,504,-281,-59,83,338,26,-75,-106,23,12,13,14,-17252,2913,-1964,-102,-167,224,16,-68,-190
30300,51,106,63,20,-4787,410,-614,-33,85,279,42,-70,-115,13,12,14,15,-19643,4257,40,-38,-121,311,23,-32,-191
30350,91,173,50,17,-5313,-677,-1308,-57,43,242,47,-52,-128,12,13,13,15,-20435,4290,-258,-86,-82,464,64,8,-196
30400,189,309,62,15,-5458,-1463,-1578,-15,-1,241,42,-39,-132,13,13,13,15,-21431,5917,-2373,-135,39,719,39,47,-157
30450,351,446,26,15,-5589,-2384,-1871,-99,-27,82,34,-25,-138,12,13,13,15,-20332,8715,-3926,-77,518,733,48,44,-145
30500,472,582,25,15,-7541,-3132,-2521,-80,9,155,28,-12,-141,12,13,13,15,-6583,7590,-1438,291,1283,340,54,50,-132
30550,542,468,24,14,-13392,-4352,-3603,-94,-69,386,22,19,-146,13,13,13,294,19348,-19761,151,-39,-181,912,52,42,-149
30600,257,68,27,16,-22413,-4709,-6820,-207,-253,871,7,66,-133,12,13,15,524,4717,-4930,-320,-55,46,395,40,35,-155
30650,22,20,16,13,-20045,-6833,-10054,-298,500,79,-13,101,-103,26,40,19,305,2268,-807,-82,-23,12,226,32,37,-162
30700,17,17,17,14,13432,5035,-4752,-115,239,272,-19,88,-108,22,125,34,102,1571,295,-63,9,-66,230,27,39,-162
30750,15,17,15,14,16715,5391,2891,-138,112,187,-9,61,-124,36,155,94,45,2218,1102,19,7,-67,245,26,42,-165
30800,14,16,16,14,17817,9468,6770,-87,56,297,18,23,-135,50,123,156,27,4492,2850,863,-42,32,290,31,43,-167
30850,14,13,15,15,18847,8776,9052,-138,-6,420,37,-21,-128,67,97,214,17,4115,2695,787,-28,29,291,38,39,-176
30900,14,15,16,14,19004,9147,5797,-141,-77,585,39,-54,-100,117,131,282,16,3841,711,1217,-60,90,251,40,30,-183
30950,14,14,16,14,19497,10860,243,-57,-455,633,43,-70,-78,161,353,206,15,3285,-1237,1416,-74,208,196,38,21,-190
31000,13,13,15,14,10350,13945,-3246,503,-909,460,53,-68,-59,387,682,75,15,5705,-2851,2149,-63,92,176,34,10,-196
31050,14,13,15,47,-9271,-15377,3582,39,-191,155,58,-65,-64,518,715,68,15,12017,-2080,3851,-71,-2,430,30,-22,-203
31100,13,14,15,559,-17328,-10755,185,113,-41,286,51,-56,-82,318,142,105,15,23010,-1551,6145,-97,248,846,27,-71,-194
31150,13,14,15,556,-367,-2005,388,-30,-44,244,58,-55,-96,68,16,16,15,24377,-3154,5257,-168,-341,357,19,-115,-167
31200,13,14,18,424,-1032,-703,46,5,17,235,61,-55,-94,65,14,15,14,-5582,456,-3894,-132,-470,315,15,-114,-167
31250,16,20,22,115,-2666,233,-260,-47,54,240,71,-57,-103,17,13,14,15,-17910,655,-2674,-132,-227,226,21,-81,-187
31300,26,52,23,36,-2489,3,-480,-25,37,297,76,-52,-108,13,13,15,14,-20738,3884,590,-69,-107,294,32,-29,-205
31350,38,127,43,20,-5108,-708,-1150,-25,-52,252,74,-41,-114,13,13,14,14,-20654,2795,207,-108,-70,427,13,19,-178
31400,77,278,30,17,-4722,-1609,-1591,-15,-130,243,70,-34,-119,12,12,14,15,-20338,5728,-2574,-167,52,682,34,20,-164
31450,172,476,27,15,-5539,-2633,-1862,-1,13,223,70,-22,-128,12,12,13,15,-21105,9766,-3911,-7,436,767,84,62,-148
31500,363,626,23,15,-7870,-2074,-1620,5,-15,401,69,-3,-136,12,12,14,15,-11847,2386,-4442,-76,1172,320,49,74,-123
31550,518,590,21,15,-12150,-2737,-2286,-52,-63,389,60,26,-141,12,13,13,80,12734,-11574,1023,45,270,-86,49,64,-133
31600,436,107,22,15,-22766,-4401,-6188,-96,-352,875,38,76,-131,12,13,14,674,15442,-7051,-1341,-47,173,525,33,50,-148
31650,20,32,18,16,-25156,-7277,-8265,-397,501,511,3,110,-99,34,16,17,487,1645,-1632,-215,0,53,137,26,53,-157
31700,20,17,16,14,10061,4139,-3523,-183,379,316,-17,102,-102,53,99,16,190,1856,-893,-64,-63,-73,318,13,60,-157
31750,16,20,16,13,19180,3195,2409,-166,157,209,-10,68,-129,103,212,22,59,1805,-65,-16,-18,15,223,9,66,-161
31800,14,16,16,14,20432,9159,6149,-80,78,300,19,18,-140,107,322,37,27,4494,-200,273,-31,55,299,10,67,-167
31850,14,14,15,14,19535,9150,5402,-109,42,460,42,-18,-127,161,404,24,18,5063,-1143,1099,-49,-2,203,12,58,-176
31900,14,15,15,14,19934,8666,4038,-159,-40,650,41,-55,-104,184,523,20,18,5122,-13,1254,-4,-3,304,14,46,-186
31950,14,14,15,14,20508,12465,2154,-44,-513,702,47,-67,-88,277,710,31,15,5268,-552,1119,-30,113,185,13,32,-193
32000,13,13,15,14,8885,14043,-88,415,-1087,475,51,-74,-66,513,912,32,15,7547,-1855,1688,3,63,300,11,17,-198
32050,14,13,15,119,-15377,-19540,180,77,55,338,62,-65,-77,449,761,81,15,13212,-3656,3152,-54,103,452,5,-15,-200
32100,13,13,15,655,-8144,-8590,20,-70,28,329,53,-48,-90,252,98,70,15,25525,-5042,6979,-66,366,824,-5,-68,-185
32150,13,16,18,509,-1128,-1433,80,8,-48,229,58,-50,-100,65,14,14,14,15220,-6488,2492,-155,-453,326,-10,-105,-159
32200,15,19,21,215,-1938,-915,-3,-3,-15,232,59,-47,-103,36,13,13,87,-9258,1840,-9940,-129,-322,263,9,-108,-163
32250,16,39,34,65,-2026,-465,-170,-54,86,249,67,-50,-110,50,13,13,15,-15934,3865,-4496,-76,-191,210,22,-85,-185
32300,20,74,39,27,-2852,-172,-636,-34,-39,185,80,-48,-116,21,13,13,15,-20255,5328,-309,-29,-124,299,25,-32,-196
32350,32,187,34,18,-3845,-2202,-1003,-64,15,237,85,-32,-126,12,12,14,14,-21196,4341,579,-66,-68,468,22,16,-188
32400,94,373,34,17,-4497,-2412,-1458,10,8,177,78,-24,-133,13,13,13,14,-21609,4776,-757,-119,22,731,65,14,-167
32450,187,572,31,16,-5433,-1644,-1321,-14,6,351,72,-12,-142,12,12,13,15,-21301,8645,-4499,-4,535,799,64,58,-146
32500,345,708,21,15,-7816,-2519,-2024,43,-132,333,66,6,-150,12,13,13,15,-9375,4286,-5562,70,1387,284,61,59,-136
32550,429,590,18,15,-11844,-2992,-2380,-118,-1,342,54,40,-152,12,13,13,336,22540,-23339,1008,-101,-236,783,50,44,-145
32600,242,84,20,15,-23367,-6107,-7680,-141,-250,933,28,82,-135,13,16,16,593,7169,-4404,383,-120,-98,193,32,39,-149
32650,22,18,18,14,-20575,-12754,-9580,-396,489,165,-14,104,-106,12,15,26,361,1998,-776,-239,4,54,199,24,50,-158
32700,16,20,16,15,13653,6549,-1609,-153,300,243,-23,83,-111,33,55,55,146,1547,-95,13,3,-20,231,27,55,-162
32750,14,17,16,15,17284,6008,4274,-124,117,205,-9,51,-128,57,83,98,49,1599,1194,-84,-44,-21,231,29,52,-170
32800,14,15,15,15,18954,9533,8330,-106,58,320,20,18,-134,52,72,174,16,3715,2554,641,-51,-2,251,30,46,-170
32850,14,14,15,15,18605,10491,5920,-84,5,462,46,-24,-127,71,100,241,17,3763,1631,927,-41,3,298,32,42,-172
32900,13,14,15,15,18821,7890,2577,-125,-57,609,41,-59,-97,98,189,224,17,3461,-55,1080,-41,-76,126,35,44,-179
32950,14,14,15,15,19388,10447,331,-15,-473,596,40,-73,-79,212,514,136,15,4387,-1589,1676,-42,172,416,36,31,-194
33000,14,14,15,15,7373,14677,-497,611,-991,483,41,-76,-60,443,834,55,15,6978,-2835,2731,-66,129,167,31,9,-201
33050,14,15,15,118,-16820,-19473,2187,80,-7,257,40,-72,-72,498,761,90,16,14352,-3064,4610,-81,-83,393,23,-26,-202
33100,13,14,15,643,-19865,-11419,1159,-22,-14,343,32,-59,-83,157,82,79,14,26913,-5573,7194,-147,266,743,13,-76,-189
33150,13,13,16,516,-677,-2297,227,8,-1,123,35,-66,-91,51,15,15,14,24148,-9510,1731,-91,-442,173,2,-114,-162
33200,17,18,20,234,-2307,-424,-199,-27,17,294,41,-68,-99,59,13,15,14,-9805,522,-10152,-146,-408,272,15,-109,-168
33250,18,29,21,55,-2334,296,-276,-67,23,230,47,-63,-106,13,13,14,15,-20365,3985,-2955,-99,-207,273,26,-80,-189
33300,20,68,40,31,-2345,240,-412,-19,124,285,58,-56,-112,12,13,14,15,-23135,3352,1011,-60,-86,350,31,-21,-196
33350,37,128,49,24,-4268,-1369,-1045,-21,-16,276,62,-46,-120,12,13,13,14,-22055,2881,1306,-114,-62,512,43,45,-185
33400,66,300,39,17,-4048,-2361,-1655,-2,-93,198,54,-37,-128,13,13,13,14,-20358,4808,-2365,-155,96,736,1,49,-150
33450,215,526,30,16,-5754,-1957,-1508,52,-92,278,47,-27,-138,12,13,13,15,-20360,9377,-5142,-5,672,732,59,37,-154
33500,423,692,23,14,-8061,-2087,-1583,-26,113,475,45,-4,-145,12,13,14,15,-6451,13238,3709,317,1287,376,84,59,-130
33550,504,575,22,15,-13545,-2051,-3401,-89,-192,602,38,32,-146,12,13,13,258,18009,-23819,-363,-66,-152,683,76,54,-137
33600,261,116,22,15,-25889,-5950,-7976,-182,-276,967,19,83,-128,13,13,15,648,9626,-5547,62,-107,64,324,63,52,-152
33650,20,16,17,14,-17253,-12253,-9422,-244,310,87,-8,112,-97,13,20,26,419,1601,-1046,-223,43,32,193,58,58,-160
33700,18,18,16,15,11506,4550,-1889,-162,287,238,-13,100,-104,26,21,42,178,2003,238,85,-21,-28,270,60,62,-166
33750,14,15,15,14,18790,6053,3610,-134,150,208,-3,69,-128,34,94,90,50,1843,1067,40,-46,-42,204,56,59,-170
33800,14,14,16,14,21372,9185,7372,-90,61,340,16,17,-139,58,94,154,36,4096,1748,606,-55,27,259,55,57,-176
33850,13,14,15,14,19640,9687,5178,-112,1,489,41,-40,-129,53,150,151,20,4190,98,1320,-58,-67,255,57,51,-183
33900,13,15,15,14,19509,7836,4093,-153,-98,664,48,-51,-99,121,314,128,17,3241,-407,1091,-75,158,232,61,44,-189
33950,13,14,15,14,20635,11918,2107,-15,-551,561,42,-77,-77,291,611,81,15,4338,-503,1163,-62,-7,292,61,30,-201
34000,14,13,15,14,6033,16785,-3003,618,-1068,485,38,-79,-56,495,845,38,15,7590,-1607,2178,-43,-17,433,54,9,-210
34050,13,14,15,222,-20139,-21272,-16,-12,344,458,36,-72,-70,456,658,78,15,17736,-1933,5263,-149,-22,766,44,-31,-213
34100,13,13,15,618,-11780,-9146,123,-60,-29,256,29,-60,-91,173,63,52,15,27763,-4312,7116,-82,249,794,29,-86,-195
34150,13,16,18,506,-662,-2580,240,-5,128,291,29,-63,-92,55,14,17,15,15299,-16914,738,-261,-284,178,9,-112,-165
34200,16,23,21,232,-2216,-406,-195,-16,48,197,33,-66,-98,22,13,16,14,-11348,191,-7032,-97,-348,210,14,-98,-168
34250,16,31,21,69,-2213,376,-313,-21,-43,274,46,-65,-106,19,13,15,14,-19015,2822,-2037,-74,-180,222,18,-73,-181
34300,26,82,33,30,-2567,-55,-693,-29,-64,336,56,-55,-115,14,12,14,15,-21102,3229,1264,-42,-103,313,33,-33,-198
34350,34,155,43,18,-4990,-1659,-1432,-25,-87,200,57,-40,-123,12,13,14,14,-21970,2971,1786,-91,-68,511,21,23,-186
34400,89,328,38,17,-4769,-2156,-1858,-35,-70,244,53,-30,-128,13,13,13,14,-22099,4474,-2330,-156,104,775,-1,53,-156
34450,233,548,27,16,-5559,-2057,-1367,-17,-17,276,51,-20,-136,12,13,14,15,-20849,10081,-5694,43,698,739,82,46,-152
34500,463,697,20,16,-8299,-3145,-2297,17,-99,336,47,1,-147,12,13,13,14,-7855,7301,1751,314,1307,364,75,69,-123
34550,532,470,21,14,-15024,-2302,-4107,-130,-93,498,34,40,-145,12,13,13,578,23644,-19901,411,-81,-105,913,63,59,-145
34600,170,54,20,15,-27553,-6037,-8860,-217,-130,896,12,87,-123,12,13,17,570,3224,-2546,-238,13,53,271,48,51,-157
34650,25,20,17,15,-16917,-10705,-11051,-273,249,193,-16,113,-94,12,24,35,295,2178,-899,-169,-1,32,277,36,57,-157
34700,17,17,16,15,14461,2902,685,-169,247,195,-16,95,-108,51,78,74,81,1898,446,24,-39,-12,189,35,65,-160
34750,13,17,15,15,16915,8114,4720,-101,139,209,-3,61,-130,68,102,149,34,2227,2814,77,-33,11,352,36,66,-171
34800,14,14,15,14,19457,8849,8318,-90,69,336,13,11,-136,70,113,191,20,4266,1690,1028,-38,-13,182,44,56,-178
34850,13,14,16,15,20105,8622,7480,-132,14,493,40,-35,-123,71,202,148,17,3769,-141,1325,-95,87,310,46,46,-181
34900,13,14,15,15,20253,8116,4290,-168,-143,700,38,-60,-95,194,399,76,16,3649,-1357,1531,-12,99,210,42,39,-187
34950,13,14,15,13,19530,10530,1908,-79,-678,588,34,-76,-73,362,697,52,15,5246,-854,1387,-32,-117,444,38,28,-196
35000,14,13,15,14,4525,17948,-3949,664,-1026,472,42,-81,-62,616,872,55,15,9734,-1503,2517,-96,164,325,38,4,-207
35050,14,14,15,324,-19396,-23963,1542,-65,351,715,31,-71,-77,503,447,101,16,17863,-1685,5446,-79,84,663,31,-42,-206
35100,14,14,15,599,-6465,-7031,-36,-26,-35,283,27,-61,-92,181,52,62,16,27345,-3781,5863,-55,155,841,21,-96,-181
35150,13,15,18,498,-1023,-2112,178,-50,42,325,31,-59,-92,27,15,15,14,8956,-12798,-1956,-323,-350,450,8,-116,-160
35200,17,18,20,225,-2258,-726,-160,6,16,271,36,-66,-95,22,12,15,13,-14037,132,-5140,-121,-342,201,17,-100,-173
35250,22,58,23,51,-2249,5,-254,-10,37,269,46,-71,-105,52,13,15,15,-20714,3764,-1657,-99,-161,281,24,-61,-190
35300,42,116,33,28,-4402,374,-696,-64,-31,322,57,-60,-117,12,13,14,15,-21915,3566,1156,-63,-81,376,38,-17,-199
35350,80,172,37,18,-5429,-592,-1261,-58,-35,206,58,-44,-124,13,13,14,15,-22014,3745,745,-122,-61,572,37,22,-181
35400,142,267,41,16,-5276,-711,-1343,-29,-21,178,58,-33,-132,13,13,14,14,-21060,4777,-3151,-245,199,760,24,83,-145
35450,287,430,31,16,-5922,-1163,-1337,-43,-91,222,56,-18,-141,12,13,14,15,-18853,12748,-4521,20,848,604,38,50,-136
35500,469,573,29,14,-9132,-2369,-2664,-20,-90,407,50,4,-148,12,12,13,14,-4260,10526,5581,528,1134,421,70,48,-131
35550,471,265,29,14,-18097,-4596,-5145,-92,-145,585,36,46,-145,13,13,15,713,26746,-17520,-2302,51,71,1190,58,34,-152
35600,117,26,19,15,-28178,-4175,-8288,-254,-118,864,12,93,-121,12,14,18,510,3854,-3622,-684,-6,-46,179,44,31,-153
35650,20,24,18,15,-12382,-11537,-10544,-344,525,317,-15,113,-94,11,38,48,242,2587,-601,-113,-23,1,219,36,38,-161
35700,14,17,17,14,16972,2215,1900,-159,223,200,-10,91,-113,53,111,94,79,1618,454,-12,-22,-16,342,38,42,-167
35750,15,15,15,14,19796,8042,4958,-128,106,241,12,58,-133,78,123,158,38,3882,3601,392,-80,-62,320,45,38,-174
35800,13,14,15,14,20785,7701,7967,-153,24,357,27,7,-139,75,77,268,18,4382,3124,1060,-75,8,269,48,31,-176
35850,14,14,16,15,20105,9615,6016,-132,3,525,36,-52,-118,75,107,276,17,3852,849,1120,-64,137,230,46,25,-180
35900,13,14,16,15,19755,8195,4198,-177,-235,712,21,-72,-81,75,248,250,15,3723,-971,1411,-93,-16,210,48,18,-187
35950,14,15,16,14,16187,9871,1025,-79,-759,574,37,-68,-73,254,530,101,15,4790,-2213,1935,-81,65,114,47,7,-197
36000,14,13,15,14,4438,15853,-3336,727,-904,431,43,-73,-65,528,739,63,15,8516,-2531,3289,-60,161,364,43,-14,-204
36050,14,13,15,567,-21955,-27317,-1531,-11,-30,1117,30,-58,-85,400,342,108,15,20115,-1948,6025,-105,-8,603,36,-62,-201
36100,14,14,16,517,-2705,-3069,1042,27,12,51,28,-54,-90,91,35,33,18,26802,-3313,5020,-114,71,879,29,-111,-177
36150,14,17,22,340,-1855,-1250,60,-26,16,215,33,-56,-97,22,13,16,14,8594,-15974,-843,-232,-481,367,17,-122,-165
36200,16,39,21,112,-2042,-161,-188,-27,28,218,37,-60,-100,17,14,16,15,-14260,-365,-3589,-115,-287,191,21,-94,-181
36250,16,54,39,40,-1986,384,-224,-30,30,236,47,-58,-108,16,13,13,14,-19215,3244,-182,-90,-148,251,18,-47,-188
36300,17,71,60,20,-4246,-401,-850,-38,-49,270,58,-48,-116,12,12,14,15,-20807,3762,301,-78,-98,365,25,-22,-188
36350,45,181,52,17,-3803,-2184,-1192,-47,-82,182,58,-35,-123,13,12,14,14,-21531,4490,-239,-112,-43,572,47,39,-183
36400,101,347,37,15,-3874,-2524,-1724,-10,-50,185,53,-27,-130,13,13,14,15,-20877,4509,-4950,-195,231,769,24,50,-152
36450,258,576,33,15,-5278,-1686,-1297,22,-76,396,50,-15,-136,12,13,14,15,-17546,10555,-7233,-9,961,511,28,52,-145
36500,443,699,21,15,-8966,-2116,-1895,-58,-68,264,48,8,-145,12,12,14,15,-1693,9916,6277,450,1055,417,79,49,-137
36550,454,421,21,15,-17756,-3936,-4990,-177,89,603,34,49,-144,12,13,14,622,23868,-15569,-494,50,44,826,66,29,-154
36600,143,43,20,16,-28155,-7254,-8625,-214,-155,833,6,98,-118,15,13,20,563,2802,-2303,-867,36,25,344,56,30,-157
36650,27,17,17,16,-10821,-14249,-8603,-355,496,294,-21,111,-93,22,18,17,430,1147,-1490,-90,15,-40,206,51,36,-166
36700,16,18,17,15,16794,2796,3213,-177,237,196,-12,92,-113,43,71,17,157,1794,-45,30,-10,-44,232,52,39,-167
36750,15,17,16,15,20093,9885,5271,-110,103,260,14,59,-136,58,151,18,45,1895,412,-64,-33,38,394,48,44,-169
36800,14,15,15,15,20041,8505,6212,-104,39,359,33,-3,-142,79,248,52,23,4585,347,512,-30,-92,334,45,40,-176
36850,14,15,16,15,19688,7774,4349,-148,44,521,33,-45,-117,154,382,53,21,4225,353,784,-32,-4,271,48,28,-187
36900,13,13,15,14,19614,10366,3032,-111,-237,702,45,-61,-93,228,611,33,18,5278,-938,1387,-13,75,188,52,13,-194
36950,14,14,15,15,14791,9579,3390,88,-830,576,50,-80,-72,381,862,27,14,6565,-1061,2099,-44,109,355,50,-2,-198
37000,13,13,15,15,2607,11220,470,772,-1318,1055,43,-80,-61,450,868,50,15,11461,-2523,2983,-50,24,374,41,-23,-205
37050,13,13,15,663,-26701,-21393,-2286,45,-19,917,32,-62,-89,394,204,94,16,24895,-3198,6492,-104,83,878,28,-68,-202
37100,13,15,19,495,-1638,-2636,428,-3,-38,190,23,-62,-92,68,18,16,15,28259,-3418,4560,-188,-113,785,13,-117,-172
37150,15,17,49,282,-1813,-740,26,-30,20,169,23,-65,-93,60,13,14,15,1820,701,-5027,-93,-440,310,12,-116,-165
37200,16,35,33,70,-1995,191,-158,-35,10,216,37,-71,-97,24,13,14,13,-15331,1251,-5423,-117,-257,173,19,-90,-181
37250,18,42,54,32,-2495,1411,-503,-14,25,224,56,-68,-110,18,12,15,14,-20282,5301,-410,-29,-130,287,26,-52,-196
37300,20,53,68,18,-5219,137,-948,-38,69,271,68,-49,-120,13,12,13,15,-20882,3316,137,-79,-107,414,32,-2,-191
37350,21,124,71,15,-5208,-422,-1501,-49,-98,278,64,-36,-129,12,13,13,15,-22566,4881,469,-103,-50,656,48,48,-172
37400,96,321,49,15,-4997,-1463,-1827,35,-149,257,64,-24,-137,12,13,13,15,-21778,3126,-4666,-179,297,823,54,48,-148
37450,329,556,45,14,-6687,-2538,-1808,-97,-11,309,62,-7,-145,12,13,13,15,-13384,8011,-1520,-78,1141,408,37,74,-124
37500,536,572,53,15,-12034,-3508,-3282,-82,-28,511,50,25,-151,12,13,13,15,-162,7307,4335,580,1405,1527,43,60,-118
37550,469,112,30,14,-20569,-4336,-6687,-149,-237,750,29,70,-137,12,13,15,840,28798,-8195,-4846,212,75,759,24,52,-148
37600,37,20,18,16,-26452,-3077,-9778,-365,305,606,1,109,-104,13,14,19,516,2441,-1286,-572,-18,108,301,15,53,-158
37650,20,18,16,15,3039,849,-10857,-135,386,269,-23,106,-98,13,31,35,315,1575,-766,-187,-2,-7,243,6,56,-164
37700,15,16,16,15,16822,1833,11312,-199,210,142,-11,83,-119,40,63,59,82,1865,417,94,-54,5,189,5,62,-165
37750,14,16,17,14,20654,8429,12268,-129,89,243,18,46,-138,42,80,113,39,2295,2319,320,-25,-63,329,9,61,-172
37800,13,15,16,14,20276,6020,6240,-132,49,380,51,-2,-146,40,98,179,16,3947,1620,953,-26,-17,260,16,54,-180
37850,13,14,15,14,21102,5927,1241,-180,14,584,42,-62,-111,85,179,191,22,4007,843,1218,-50,41,349,18,43,-187
37900,13,13,15,14,20910,7708,-460,-239,-413,739,34,-72,-88,151,354,120,16,4733,-774,1722,-19,104,179,16,36,-193
37950,13,13,15,14,14270,14857,-422,352,-887,572,42,-80,-64,335,620,74,16,6029,-1018,1348,-86,52,350,15,21,-201
38000,13,13,15,45,-8543,-13086,3137,457,-1144,265,42,-71,-61,491,666,74,15,12855,-1790,3928,-104,-5,624,17,-8,-206
38050,12,14,15,559,-17460,-12860,-824,10,-68,373,30,-57,-90,240,125,95,15,23888,-1538,6974,-88,254,866,17,-60,-199
38100,13,15,19,300,-2111,-1566,179,-11,-8,165,32,-58,-94,53,15,16,16,25426,-5834,4585,-204,-496,353,15,-108,-167
38150,15,20,38,140,-1995,-514,-68,-24,-6,351,40,-62,-97,53,14,18,14,-4488,2112,-4972,-101,-437,271,20,-115,-163
38200,18,60,46,41,-2062,415,-239,-75,44,302,51,-62,-104,28,13,18,14,-13766,-914,-3747,-104,-257,202,31,-93,-186
38250,21,84,66,22,-4601,-139,-676,-52,-20,335,61,-55,-110,12,13,15,16,-20702,1729,898,-74,-153,293,33,-37,-202
38300,41,161,48,18,-4910,-1809,-1332,-62,-98,279,60,-40,-121,12,12,14,15,-22656,4023,3097,-79,-68,458,22,15,-183
38350,111,266,53,15,-4557,-1812,-1698,-17,-95,226,57,-30,-126,13,13,15,15,-22765,5518,-698,-113,18,748,52,30,-170
38400,236,463,40,16,-5426,-1752,-1513,-14,75,291,59,-19,-137,12,12,14,15,-21699,4655,-5833,-103,518,776,34,68,-140
38450,388,596,31,14,-7395,-2358,-2304,10,-68,460,56,4,-142,12,13,14,14,-10476,6575,-5182,126,1404,338,41,63,-133
38500,450,559,22,15,-13333,-2276,-3417,16,-233,376,47,36,-140,12,13,14,328,21487,-18552,271,-150,-502,824,37,56,-139
38550,254,63,24,14,-23416,-5028,-6566,-128,-349,871,26,77,-123,12,13,15,613,5056,-3149,616,-113,105,309,22,50,-157
38600,27,17,18,14,-21372,-7601,-10315,-395,610,219,-5,107,-94,12,17,48,374,1775,-1102,-313,-55,-47,294,9,57,-160
38650,18,20,17,16,15421,5518,-4614,-170,362,261,-19,96,-106,39,68,46,149,1878,-135,48,-43,-23,307,3,64,-162
38700,14,16,15,15,21446,7202,4410,-153,128,285,1,57,-133,35,63,78,52,1598,322,-183,-44,-3,301,4,63,-170
38750,14,15,16,15,20289,14079,9894,-93,-12,409,41,16,-138,63,216,64,31,3975,-828,608,-32,-6,232,6,56,-172
38800,14,15,16,15,17733,8085,7192,-122,34,487,79,-30,-129,74,373,54,18,3690,-1275,1214,-33,59,336,9,52,-178
38850,13,14,15,15,17599,6537,2703,-155,-122,615,14,-79,-84,191,552,45,17,3939,-480,1035,-36,53,198,11,45,-189
38900,14,14,15,15,17420,7491,1197,-6,-600,539,37,-77,-73,280,779,31,15,5169,-101,1603,-54,-82,424,10,31,-199
38950,13,13,15,15,5566,15044,2260,496,-1027,442,41,-75,-61,394,990,37,14,7720,-1407,1906,-56,124,339,6,7,-202
39000,13,14,15,402,-21710,-21004,107,-1,321,838,37,-64,-78,383,595,98,15,16979,-2880,4418,-71,2,593,0,-32,-200
39050,13,14,15,582,-2858,-4402,593,-108,-31,307,32,-59,-87,141,58,31,16,28610,-5482,5070,-15,255,824,-3,-85,-179
39100,14,15,20,421,-948,-1845,268,-18,-41,305,31,-63,-98,26,13,17,14,9328,-14840,-4420,-339,-409,353,0,-115,-155
39150,20,25,26,161,-2447,-378,-171,-3,82,276,35,-65,-102,21,13,15,15,-9876,2578,-6800,-107,-316,168,21,-110,-170
39200,19,43,50,34,-2484,806,-270,-16,-85,224,49,-59,-110,18,13,14,14,-18994,5310,-2197,-58,-151,256,33,-66,-193
39250,20,59,57,23,-4894,-2,-1047,-55,-51,218,61,-47,-115,13,12,14,14,-20771,3579,-265,-49,-80,346,35,-18,-192
39300,21,124,63,18,-4873,-1073,-1417,-42,44,201,63,-36,-123,12,13,14,14,-21674,3971,183,-88,-53,525,37,23,-180
39350,47,276,52,16,-3988,-1864,-1890,-65,-41,282,58,-31,-131,13,13,13,14,-21100,4465,-2971,-121,121,748,42,34,-161
39400,145,526,33,16,-4632,-2497,-2389,-6,-93,325,56,-18,-140,12,13,13,14,-20151,5188,-5583,-58,737,627,42,59,-140
39450,382,697,22,15,-8090,-2480,-2422,-34,-14,219,55,6,-148,12,12,13,14,-6533,14050,3841,378,1272,371,68,53,-134
39500,450,458,25,14,-14550,-2552,-3435,-140,-63,733,44,43,-145,12,13,14,542,23877,-22139,1016,-134,-62,1068,60,44,-144
39550,177,52,22,15,-26904,-6368,-8623,-252,-213,926,18,89,-125,13,15,16,558,4251,-3771,683,-112,29,386,49,47,-153
39600,21,17,18,15,-12797,-11624,-11260,-277,266,145,-15,110,-97,18,19,22,346,1797,-1090,-170,7,0,236,48,56,-162
39650,16,18,17,14,14722,3200,-1966,-174,252,177,-22,92,-107,28,94,37,132,1494,-329,-42,-11,-45,230,46,58,-166
39700,14,16,15,15,16882,8220,3519,-128,135,209,-4,62,-133,16,157,45,59,1568,-188,-54,-15,-3,210,40,58,-170
39750,14,14,15,14,18828,10433,8679,-103,67,325,29,19,-139,76,219,72,27,3591,-3,552,-27,107,255,37,54,-175
39800,13,14,15,15,18756,9644,7306,-114,44,485,60,-19,-129,113,316,40,21,3747,-444,1107,-25,72,228,42,49,-183
39850,13,13,15,14,20187,9725,3731,-116,-131,704,66,-61,-98,182,495,35,17,4572,-246,1012,-47,45,278,51,34,-197
39900,13,13,15,14,20082,10557,1740,32,-666,654,46,-83,-73,347,725,36,16,5564,-698,1549,-42,123,261,50,17,-204
39950,13,13,15,15,5294,13166,347,519,-1059,455,42,-87,-57,611,884,42,15,8962,-2000,2309,-66,-31,364,37,-3,-208
