WAGYRO;10
Time;Ax;Ay;Az;Gx;Gy;Gz;Hx;Hy;Hz;Temp;AnBat;Angle
78;806;804;766;764;764;383;-288;-165;374;232;850;282;
79;805;804;766;765;763;384;-287;-165;371;232;850;210;
80;807;806;763;765;763;384;-287;-164;368;232;851;210;
81;792;811;764;764;765;384;-291;-161;368;232;851;203;
82;806;809;767;765;765;384;-294;-164;372;232;851;200;
83;806;808;764;765;764;383;-292;-166;375;232;850;280;
84;806;807;764;764;765;383;-287;-163;378;232;850;280;
85;806;806;765;764;765;384;-288;-165;375;232;850;284;
86;805;807;766;765;765;384;-286;-165;371;232;850;283;
87;803;809;765;765;766;384;-287;-165;374;232;850;283;
88;807;805;765;765;766;384;-278;-171;377;232;851;283;
89;805;804;766;765;765;384;-280;-166;377;232;850;282;
90;804;805;764;765;764;385;-270;-164;379;232;850;282;
91;804;806;764;764;764;386;-282;-166;380;232;850;281;
92;804;808;767;764;764;386;-281;-163;375;232;850;208;
93;806;809;772;765;763;385;-279;-166;374;232;850;207;
94;809;809;762;765;763;384;-286;-160;372;232;851;201;
95;809;806;765;765;763;384;-292;-158;366;232;850;197;
96;809;806;755;763;766;384;-297;-161;365;232;850;276;
97;807;803;760;763;767;385;-284;-155;372;232;850;277;
98;805;805;764;763;767;386;-284;-157;375;232;851;281;
99;803;808;773;764;765;386;-284;-153;382;232;850;281;
0;801;807;772;765;764;384;-277;-150;378;232;850;281;
1;800;809;772;766;762;384;-283;-157;378;232;850;280;
2;806;807;765;766;763;383;-283;-155;373;232;849;284;
3;807;807;763;765;763;383;-286;-158;375;232;850;280;
4;806;808;761;765;765;384;-288;-166;375;232;850;280;
5;807;807;763;764;765;384;-290;-159;373;232;850;206;
6;806;806;767;765;765;384;-292;-162;368;232;850;205;
7;806;807;765;765;765;384;-280;-160;373;232;850;196;
8;806;805;763;765;765;384;-294;-164;374;232;850;195;
9;806;804;764;764;764;385;-289;-158;372;232;850;275;
10;805;806;765;764;765;385;-286;-153;373;232;850;275;
11;804;807;766;765;764;385;-289;-165;371;232;850;279;
12;805;807;766;765;765;384;-278;-156;377;232;849;278;
13;806;806;764;765;764;384;-285;-156;374;232;850;278;
14;805;807;764;765;764;384;-286;-158;374;232;850;278;
15;806;806;763;765;764;383;-286;-164;374;232;849;278;
16;807;805;764;765;764;384;-293;-169;370;232;850;277;
17;807;808;762;765;763;384;-291;-160;367;232;850;277;
18;809;810;761;765;766;383;-290;-168;374;232;850;202;
19;806;807;767;764;766;384;-287;-166;375;232;849;203;
20;804;808;768;764;765;384;-286;-169;372;232;850;193;
21;804;808;768;765;765;384;-288;-166;375;232;849;193;
22;804;807;766;764;765;384;-285;-164;373;232;849;272;
23;805;806;765;765;765;384;-286;-166;378;232;849;272;
24;806;804;764;765;765;384;-283;-166;378;233;850;276;
25;806;803;765;764;764;385;-284;-166;377;232;849;276;
26;804;806;766;764;764;386;-288;-158;375;232;850;277;
27;804;809;768;765;763;385;-286;-163;375;232;849;276;
28;804;809;767;765;763;384;-287;-158;373;232;850;276;
29;807;806;765;765;763;383;-294;-161;369;232;850;275;
30;808;807;763;765;763;384;-302;-161;369;232;850;275;
31;809;804;760;765;764;384;-294;-161;368;232;849;201;
32;808;805;762;764;764;386;-301;-159;366;232;850;201;
33;806;808;764;764;765;386;-296;-156;364;232;850;191;
34;808;810;765;765;765;385;-298;-156;363;232;850;267;
35;808;807;766;765;765;384;-302;-155;365;232;849;271;
36;809;808;766;765;764;384;-294;-152;371;232;849;271;
37;808;809;766;765;764;384;-293;-161;362;233;850;276;
38;808;806;763;764;765;384;-297;-153;369;232;849;276;
39;806;805;765;764;765;385;-294;-150;369;232;849;276;
40;806;805;765;764;765;385;-299;-153;368;233;849;276;
41;806;805;766;764;765;385;-293;-149;373;232;849;277;
42;806;806;766;764;765;385;-290;-151;366;232;849;276;
43;806;808;763;765;765;385;-297;-147;372;232;849;277;
44;806;805;766;765;765;385;-290;-148;371;232;849;202;
45;806;805;765;765;765;385;-291;-142;374;232;850;202;
46;806;805;765;764;764;386;-297;-151;373;232;849;193;
47;805;807;766;765;764;385;-288;-148;365;232;849;271;
48;806;806;765;765;764;384;-291;-146;376;233;849;281;
49;807;806;765;765;764;384;-295;-142;372;233;849;273;
50;807;806;765;765;764;385;-291;-144;369;233;849;277;
51;806;806;765;765;764;385;-296;-145;373;232;849;278;
52;806;807;765;765;764;385;-295;-139;368;232;849;277;
53;806;807;765;765;764;384;-297;-145;370;232;849;277;
54;807;807;765;765;764;384;-300;-141;368;232;850;277;
55;807;807;764;765;764;384;-298;-146;365;232;849;277;
56;806;806;765;765;764;384;-295;-144;365;232;849;277;
57;807;806;763;765;764;384;-296;-150;372;232;849;203;
58;807;807;764;765;764;384;-296;-144;367;232;850;203;
59;807;807;765;764;765;384;-295;-151;367;232;849;194;
60;807;807;766;765;764;383;-294;-154;367;232;849;273;
61;808;805;764;765;764;384;-299;-142;369;232;849;273;
62;807;805;762;765;765;384;-298;-153;365;232;850;273;
63;807;805;764;764;765;385;-295;-155;372;233;849;277;
64;806;806;766;764;765;385;-295;-143;366;232;849;278;
65;806;806;766;765;765;384;-290;-141;364;232;850;278;
66;806;805;765;765;764;384;-294;-144;364;232;850;279;
67;806;805;764;765;764;384;-294;-153;375;232;850;278;
68;807;806;763;764;765;385;-295;-142;369;232;850;279;
69;806;806;766;764;765;385;-295;-142;367;232;850;279;
70;806;808;766;765;764;385;-294;-143;369;232;849;205;
71;806;807;763;765;765;384;-293;-142;368;232;850;207;
72;808;805;765;765;765;384;-295;-139;370;232;849;197;
73;807;805;763;765;764;385;-291;-144;364;232;850;276;
74;806;805;765;765;764;385;-301;-147;369;233;849;277;
75;801;805;767;765;764;384;-297;-146;366;233;850;281;
76;805;807;764;765;764;384;-299;-140;369;233;849;281;
77;806;807;764;765;764;384;-301;-147;369;232;849;281;
78;807;805;764;765;765;384;-295;-151;363;233;849;281;
79;807;806;764;765;764;385;-296;-150;373;233;850;281;
80;809;807;761;764;765;385;-296;-149;367;232;849;281;
81;807;804;765;765;765;385;-296;-140;364;232;850;281;
82;806;807;766;765;765;385;-293;-145;362;232;850;281;
83;806;806;766;765;764;384;-290;-147;365;232;850;208;
84;806;806;764;765;764;384;-292;-142;372;232;850;208;
85;806;807;765;765;765;385;-290;-149;372;232;849;198;
86;806;806;765;765;765;384;-293;-151;368;233;850;278;
87;806;806;765;765;765;384;-293;-152;373;233;849;278;
88;806;807;765;765;764;384;-286;-151;370;233;849;282;
89;806;807;766;765;764;384;-289;-145;370;233;849;283;
90;806;807;765;765;764;384;-293;-144;363;233;849;282;
91;806;806;764;765;765;384;-290;-152;370;232;849;282;
92;806;806;765;765;765;385;-290;-151;379;232;850;282;
93;806;806;766;765;764;384;-296;-152;370;233;849;283;
94;806;807;765;765;765;384;-293;-149;366;232;850;283;
95;806;806;765;765;765;384;-292;-146;368;232;849;210;
96;806;806;764;765;764;384;-292;-155;375;232;850;211;
97;806;807;765;765;764;384;-289;-152;372;232;849;203;
98;806;807;765;765;764;384;-290;-154;369;232;850;200;
99;806;807;765;765;764;384;-288;-159;370;233;849;280;
0;806;806;764;765;764;384;-287;-152;372;233;849;280;
1;806;806;765;765;764;384;-291;-155;373;233;849;284;
2;806;807;764;765;764;384;-291;-158;370;233;849;291;
3;806;807;765;765;764;384;-291;-158;371;233;849;284;
4;806;807;765;765;764;384;-291;-158;375;232;848;284;
5;807;806;765;765;764;384;-290;-155;371;233;849;285;
6;806;806;764;765;764;384;-298;-156;371;232;849;285;
7;806;807;764;764;764;385;-291;-162;370;233;849;283;
8;806;807;765;765;765;385;-288;-166;370;232;848;212;
9;807;807;765;765;765;385;-292;-156;371;232;849;212;
10;806;807;765;765;764;385;-302;-160;369;232;849;205;
11;806;807;765;765;764;384;-292;-158;371;233;849;201;
12;806;807;765;765;765;385;-290;-153;367;233;848;281;
13;807;806;765;765;765;385;-293;-161;371;233;849;281;
14;806;807;765;764;764;385;-294;-160;369;233;849;285;
15;806;807;765;764;764;384;-295;-150;363;233;848;285;
16;806;807;765;765;765;384;-284;-158;365;233;849;284;
17;806;806;764;765;765;384;-295;-152;366;232;849;285;
18;806;807;765;765;765;384;-291;-159;375;232;849;285;
19;806;806;764;765;765;384;-286;-152;371;232;848;285;
20;806;806;765;765;764;384;-290;-157;372;233;848;285;
21;806;807;765;765;764;384;-290;-154;373;232;848;212;
22;806;808;766;765;764;384;-291;-155;369;232;849;213;
23;806;806;765;765;765;384;-293;-156;371;232;848;206;
24;806;806;764;765;765;384;-294;-159;371;233;848;201;
25;807;807;765;765;765;384;-291;-158;371;233;848;281;
26;806;807;765;765;764;385;-287;-155;370;233;849;281;
27;807;806;764;765;764;384;-290;-154;376;233;848;284;
28;806;807;766;765;764;384;-291;-157;369;233;849;285;
29;806;807;765;765;765;384;-288;-154;371;233;849;284;
30;806;807;765;765;764;384;-290;-156;369;233;849;284;
31;806;807;765;765;764;384;-287;-152;368;232;848;284;
32;806;807;765;764;765;385;-295;-156;369;233;848;284;
33;806;807;765;765;764;384;-288;-151;368;232;849;284;
34;806;807;765;765;765;384;-290;-155;369;233;849;211;
35;806;806;764;764;764;384;-295;-152;370;233;848;211;
36;806;807;765;765;765;384;-291;-156;375;232;848;202;
37;806;807;765;765;764;384;-289;-156;369;233;849;200;
38;806;807;765;765;764;384;-291;-151;369;233;848;280;
39;806;807;765;765;764;384;-295;-155;373;233;847;280;
40;806;807;765;765;765;384;-295;-153;373;233;848;283;
41;807;806;764;765;765;384;-297;-151;372;233;849;283;
42;806;807;765;765;764;385;-292;-153;370;233;848;282;
43;806;807;765;765;764;384;-292;-152;372;233;848;283;
44;806;807;765;765;765;384;-291;-156;361;233;848;282;
45;806;806;765;765;765;384;-293;-149;369;233;847;282;
46;806;807;765;765;765;385;-291;-160;364;233;848;281;
47;806;807;766;764;764;385;-294;-158;369;233;848;208;
48;806;807;766;765;765;385;-298;-153;368;233;849;208;
49;806;806;765;765;765;384;-297;-152;369;233;849;198;
50;806;807;765;765;765;384;-296;-156;369;233;849;197;
51;806;806;765;765;764;384;-295;-155;364;233;849;277;
52;806;807;766;764;764;384;-296;-157;368;233;849;277;
53;807;806;765;765;765;385;-293;-155;372;233;848;280;
54;807;806;765;765;765;385;-288;-150;366;233;849;280;
55;807;806;765;764;765;384;-294;-150;361;233;848;280;
56;806;807;765;765;765;384;-296;-152;366;233;849;281;
57;807;806;765;764;764;384;-299;-155;370;232;848;280;
58;806;806;765;764;764;385;-292;-143;369;233;849;280;
59;806;807;766;764;765;384;-300;-147;369;233;848;280;
60;806;806;765;764;765;384;-303;-145;372;233;849;206;
61;806;806;763;764;764;384;-293;-149;364;233;848;207;
62;806;806;763;764;764;384;-295;-148;367;233;849;196;
63;807;806;763;764;764;384;-298;-147;370;233;849;270;
64;807;806;761;764;764;384;-296;-145;364;233;849;276;
65;806;807;759;764;764;384;-294;-137;368;233;849;275;
66;807;808;754;764;765;384;-299;-140;365;233;849;279;
67;808;808;752;763;764;385;-303;-140;371;233;849;279;
68;807;808;748;763;764;385;-292;-137;369;233;849;279;
69;806;809;739;764;764;385;-302;-137;363;233;849;279;
70;806;810;734;764;765;384;-292;-129;364;233;848;279;
71;806;810;736;765;765;382;-298;-126;360;233;849;279;
72;808;808;733;766;764;380;-296;-131;365;233;848;279;
73;811;805;730;768;765;380;-297;-144;366;233;848;205;
74;809;809;734;769;764;382;-295;-149;362;233;848;206;
75;809;812;732;770;763;382;-303;-169;364;233;849;196;
76;808;815;738;770;762;383;-305;-184;366;233;848;274;
77;807;813;746;770;763;383;-304;-200;355;233;849;276;
78;809;807;750;772;765;383;-314;-208;351;233;848;276;
79;810;806;756;772;765;383;-315;-236;359;233;849;280;
80;807;812;769;771;765;384;-316;-239;358;233;849;280;
81;808;812;777;770;765;384;-314;-265;348;233;849;280;
82;807;808;784;767;765;385;-316;-269;353;233;849;280;
83;805;802;792;767;765;386;-319;-278;361;233;849;280;
84;804;803;793;768;764;386;-318;-283;360;233;849;280;
85;804;808;798;768;764;385;-318;-290;359;233;849;279;
86;803;809;801;767;764;384;-324;-291;354;233;849;204;
87;805;807;802;766;765;384;-323;-297;354;233;848;207;
88;807;803;803;764;764;385;-325;-300;344;233;849;197;
89;805;803;804;765;764;385;-326;-295;346;233;848;276;
90;805;805;802;766;764;384;-335;-301;352;233;849;276;
91;806;810;801;766;764;383;-331;-306;347;233;848;276;
92;805;812;798;766;765;382;-330;-314;338;233;849;282;
93;809;809;794;765;765;383;-330;-315;348;233;848;283;
94;810;810;794;765;765;383;-328;-317;344;233;849;281;
95;809;813;790;765;764;383;-327;-313;348;233;848;280;
96;808;814;788;764;764;383;-326;-323;346;233;849;280;
97;807;814;788;764;764;382;-327;-320;343;233;849;280;
98;808;814;782;765;764;383;-323;-317;342;233;849;280;
99;812;814;781;765;764;383;-325;-320;339;233;849;207;
0;807;814;781;764;764;383;-325;-321;337;233;848;207;
1;804;814;770;764;765;385;-320;-315;340;233;848;197;
2;808;813;770;763;767;388;-312;-316;346;233;848;276;
3;815;815;780;761;765;389;-312;-306;349;233;849;278;
4;810;818;788;760;763;386;-317;-299;348;233;847;280;
5;800;821;773;763;764;384;-319;-283;352;233;848;280;
6;807;815;760;763;765;386;-316;-278;345;233;848;280;
7;815;815;763;761;764;386;-319;-271;352;233;848;280;
8;810;816;765;759;763;385;-311;-262;354;233;846;279;
9;806;822;755;760;763;385;-315;-235;351;233;848;280;
10;809;822;752;759;764;383;-319;-232;344;233;848;279;
11;812;815;742;760;764;383;-317;-219;343;233;848;278;
12;810;814;728;761;765;384;-320;-211;347;233;847;205;
13;810;815;730;760;764;386;-318;-200;348;233;848;205;
14;811;815;741;759;764;386;-324;-189;352;233;848;195;
15;810;815;748;761;764;386;-317;-172;349;233;848;274;
16;810;811;743;763;765;385;-321;-163;344;233;848;273;
17;810;805;740;763;766;385;-314;-160;346;233;848;278;
18;811;805;748;762;765;386;-324;-152;349;233;848;278;
19;810;806;760;762;765;386;-319;-139;349;233;848;278;
20;808;807;761;764;765;385;-313;-138;352;233;848;277;
21;808;806;761;764;765;385;-312;-139;351;233;848;278;
22;808;806;761;765;765;384;-311;-137;350;233;848;278;
23;809;804;760;766;765;384;-316;-144;350;233;847;277;
24;809;805;760;766;765;385;-320;-150;357;233;848;205;
25;809;807;767;765;765;385;-312;-147;352;233;847;205;
26;808;808;768;765;765;385;-317;-148;356;233;848;199;
27;808;806;766;765;765;384;-309;-145;353;233;848;196;
28;807;805;766;765;765;384;-309;-150;359;233;848;275;
29;807;806;766;766;765;384;-309;-153;365;233;848;276;
30;808;805;766;765;765;384;-311;-153;357;233;848;280;
31;807;806;767;765;765;384;-309;-155;359;233;848;278;
32;806;806;766;765;765;384;-304;-155;361;233;848;280;
33;807;805;764;765;765;384;-300;-152;360;233;848;280;
34;807;805;765;765;765;384;-305;-164;362;233;848;280;
35;806;806;765;765;765;384;-302;-158;365;233;848;280;
36;807;805;766;765;765;384;-302;-158;364;233;847;279;
37;806;806;765;764;765;384;-291;-159;359;233;848;206;
38;806;806;766;765;765;384;-305;-156;363;233;847;206;
39;806;806;765;765;765;385;-298;-158;366;233;848;198;
40;806;806;765;765;764;384;-301;-160;363;233;847;197;
41;807;806;766;765;764;384;-295;-156;361;233;848;276;
42;807;806;763;765;764;384;-296;-164;365;233;847;276;
43;807;805;764;765;765;385;-293;-159;365;233;848;280;
44;807;806;765;765;764;385;-308;-154;363;233;847;280;
45;807;807;766;764;764;384;-302;-150;366;233;846;280;
46;807;806;766;765;764;385;-302;-159;359;233;847;280;
47;807;807;765;764;764;385;-299;-156;362;233;847;281;
48;807;806;765;765;765;385;-301;-159;365;233;848;281;
49;807;806;764;764;765;385;-299;-152;367;233;848;280;
50;807;807;765;764;764;385;-302;-159;370;233;848;207;
51;807;806;766;765;765;384;-305;-150;366;233;848;208;
52;807;806;764;765;765;384;-301;-155;363;233;848;202;
53;807;807;765;765;765;385;-300;-151;363;233;847;198;
54;807;807;765;765;765;385;-300;-163;364;233;848;277;
55;807;806;764;765;765;384;-299;-156;368;233;847;278;
56;807;806;764;765;764;384;-295;-155;365;233;848;281;
57;806;806;765;765;765;384;-304;-151;364;233;847;281;
58;807;806;765;765;765;384;-303;-155;369;233;848;282;
59;807;805;764;765;765;384;-302;-155;365;233;847;282;
60;807;806;764;765;765;384;-303;-155;362;233;848;282;
61;807;806;764;765;765;385;-304;-156;365;233;847;282;
62;807;806;765;765;764;384;-306;-154;371;233;848;282;
63;807;806;764;765;764;384;-305;-151;359;233;848;209;
64;807;807;765;765;765;384;-298;-152;358;233;848;209;
65;807;806;766;765;765;384;-307;-156;366;233;848;198;
66;807;806;765;765;764;384;-297;-155;364;233;848;199;
67;807;807;765;765;765;384;-295;-154;369;233;848;278;
68;806;806;765;765;764;384;-295;-159;365;233;848;278;
69;807;806;765;765;765;384;-301;-156;367;233;848;282;
70;807;806;765;765;764;384;-302;-155;367;233;847;282;
71;807;806;765;765;764;384;-298;-158;369;233;848;282;
72;806;807;765;765;764;384;-312;-155;364;233;847;282;
73;807;806;764;765;764;384;-304;-153;367;233;848;282;
74;807;806;764;765;764;384;-301;-160;369;233;847;281;
75;807;806;765;764;765;384;-301;-161;365;233;848;282;
76;807;806;765;765;764;384;-300;-158;369;233;847;209;
77;807;806;766;765;765;384;-301;-159;367;233;848;209;
78;807;806;764;765;765;384;-299;-161;367;233;848;199;
79;807;807;764;765;764;384;-303;-160;361;233;848;199;
80;807;807;765;765;765;384;-300;-161;364;233;847;278;
81;807;806;765;765;765;384;-294;-154;368;233;848;278;
82;807;806;766;765;765;384;-301;-167;365;233;848;282;
83;806;807;765;765;765;384;-300;-163;362;233;848;282;
84;807;807;764;765;764;384;-300;-158;364;233;848;282;
85;807;806;765;765;764;384;-298;-160;366;233;848;282;
86;807;806;765;765;764;384;-302;-164;364;233;848;281;
87;807;805;764;765;765;384;-305;-160;369;233;847;281;
88;807;806;764;765;765;384;-301;-157;364;233;848;281;
89;807;808;766;765;765;384;-295;-167;362;233;847;208;
90;807;808;766;766;765;384;-300;-163;365;233;848;209;
91;807;807;765;765;765;384;-299;-162;365;233;847;198;
92;808;807;765;766;765;384;-296;-168;365;233;848;272;
93;809;806;765;766;764;384;-304;-169;362;233;847;278;
94;809;807;763;766;764;384;-296;-176;364;233;848;277;
95;809;806;763;765;764;385;-301;-178;357;233;847;281;
96;808;808;764;765;765;386;-303;-176;371;233;848;281;
97;807;810;766;765;765;386;-301;-181;368;233;848;282;
98;808;809;768;765;765;386;-301;-173;365;233;848;282;
99;807;807;765;765;764;385;-301;-170;362;233;848;281;
0;807;806;764;765;765;386;-301;-174;370;233;847;281;
1;806;807;764;765;764;386;-303;-176;366;233;847;281;
2;806;809;766;765;764;386;-302;-167;364;233;847;207;
3;806;809;765;765;764;385;-302;-178;363;233;848;208;
4;806;808;766;765;765;386;-305;-170;361;233;847;197;
5;807;806;766;765;765;387;-303;-171;365;233;847;276;
6;805;808;764;766;765;386;-308;-164;362;233;847;276;
7;806;810;765;766;765;386;-299;-172;370;233;848;277;
8;807;809;765;765;765;385;-302;-177;369;234;847;280;
9;807;807;766;765;765;385;-296;-172;366;233;847;280;
10;806;807;763;765;765;385;-289;-169;370;233;847;280;
11;805;809;764;766;765;385;-298;-174;367;233;848;280;
12;806;810;766;766;765;385;-293;-176;372;233;847;280;
13;806;810;765;765;764;384;-291;-183;372;233;847;280;
14;806;810;766;765;764;384;-294;-181;371;233;848;279;
15;806;809;764;765;765;384;-292;-185;363;233;847;206;
16;805;809;764;765;765;385;-295;-183;365;233;848;207;
17;805;811;764;765;765;384;-300;-182;371;233;847;196;
18;806;810;765;765;765;384;-295;-185;370;233;848;275;
19;805;809;765;764;765;384;-301;-184;371;233;847;275;
20;806;809;766;765;764;384;-292;-184;365;233;848;275;
21;805;809;764;765;765;384;-300;-180;369;234;846;279;
22;806;810;764;764;764;384;-293;-180;368;233;847;279;
23;806;810;764;764;765;384;-297;-181;366;233;847;279;
24;806;809;764;764;765;384;-298;-178;369;233;847;279;
25;806;810;765;764;764;384;-303;-177;371;233;846;279;
26;807;809;765;765;764;384;-301;-180;369;233;847;279;
27;807;810;764;765;765;384;-297;-185;371;233;847;278;
28;807;809;766;764;765;384;-295;-180;369;233;847;205;
29;806;810;766;764;765;384;-298;-178;372;233;846;205;
30;807;810;767;764;765;384;-294;-185;371;233;848;196;
31;806;811;766;765;765;384;-299;-178;371;233;847;275;
32;805;813;764;765;765;384;-296;-185;372;233;847;275;
33;806;810;767;764;765;383;-293;-182;370;234;847;278;
34;806;808;767;763;765;383;-289;-177;368;234;847;278;
35;806;808;768;764;764;383;-288;-170;374;233;847;278;
36;805;808;765;765;764;383;-291;-171;371;233;847;279;
37;806;808;764;765;765;383;-297;-177;374;233;847;278;
38;806;807;764;764;764;383;-299;-174;373;233;847;278;
39;806;806;765;763;764;383;-294;-178;370;233;847;278;
40;806;804;766;764;765;384;-296;-168;368;233;847;277;
41;806;805;764;765;765;384;-298;-167;366;233;847;204;
42;807;806;764;765;765;384;-296;-165;370;233;847;204;
43;806;806;764;764;765;385;-294;-166;364;233;847;194;
44;805;806;765;764;764;384;-293;-165;371;233;846;273;
45;806;805;766;765;765;384;-296;-160;368;233;846;273;
46;807;804;762;766;765;384;-298;-161;370;234;846;277;
47;806;805;762;765;764;385;-296;-165;374;234;847;277;
48;807;808;765;765;764;384;-289;-165;375;233;847;277;
49;806;807;765;765;765;384;-296;-168;371;233;847;277;
50;806;807;764;765;764;385;-297;-165;369;233;847;278;
51;807;807;763;765;765;385;-296;-163;376;233;847;277;
52;806;806;763;765;764;385;-300;-161;374;233;847;277;
53;807;808;763;765;764;384;-298;-168;371;233;847;203;
54;806;807;764;766;765;385;-297;-172;369;233;847;203;
55;806;807;761;765;765;385;-294;-168;367;233;847;197;
56;806;807;763;765;765;385;-295;-169;369;233;847;194;
57;805;807;763;766;764;384;-295;-167;374;233;847;273;
58;806;807;763;765;764;384;-292;-168;368;233;847;273;
59;806;808;765;765;765;384;-297;-176;376;234;847;277;
60;805;809;764;766;764;384;-300;-177;374;234;847;277;
61;806;809;764;765;765;384;-291;-184;374;233;847;277;
62;806;810;766;765;764;384;-297;-182;373;233;847;277;
63;806;810;766;765;764;384;-300;-180;372;233;847;278;
64;806;810;765;766;764;384;-289;-188;371;233;847;278;
65;806;810;766;765;764;384;-300;-184;368;233;847;278;
66;807;810;765;765;764;383;-297;-186;366;233;847;204;
67;807;809;764;765;764;383;-293;-187;368;234;847;204;
68;808;808;765;765;764;384;-297;-189;363;233;847;198;
69;808;810;766;765;764;384;-291;-196;364;233;847;195;
70;808;810;766;765;764;383;-300;-195;363;233;847;274;
71;808;810;766;765;764;383;-309;-192;361;234;847;274;
72;809;808;765;765;764;383;-305;-196;362;234;847;278;
73;810;807;767;764;764;383;-308;-196;356;233;848;278;
74;808;808;769;764;764;383;-308;-197;356;233;847;278;
75;808;808;773;765;764;383;-309;-196;359;233;847;278;
76;808;808;774;766;764;383;-315;-199;356;233;847;277;
77;809;806;774;765;764;384;-313;-196;351;233;847;278;
78;807;806;778;764;764;384;-319;-199;354;233;847;278;
79;804;805;783;765;764;384;-314;-194;352;233;847;204;
80;806;805;786;766;765;384;-315;-197;354;233;847;204;
81;807;804;790;765;764;384;-316;-203;355;233;847;199;
82;806;804;791;764;764;384;-317;-207;355;233;847;195;
83;804;807;798;764;765;384;-319;-201;354;234;847;273;
84;802;803;799;763;766;384;-311;-200;346;234;847;275;
85;808;801;803;763;766;384;-305;-198;356;233;848;279;
86;807;805;800;762;764;383;-307;-189;351;234;847;280;
87;805;804;803;763;764;383;-306;-184;357;233;847;280;
88;805;803;790;764;765;382;-306;-182;351;233;847;282;
89;807;800;779;763;767;382;-306;-190;360;233;847;281;
90;809;797;754;764;766;382;-295;-183;363;233;847;279;
91;809;802;726;762;765;383;-291;-199;370;233;847;276;
92;808;810;727;761;766;384;-284;-171;371;233;847;202;
93;808;810;721;760;768;384;-279;-175;376;234;847;207;
94;810;812;720;760;768;382;-273;-152;379;233;847;195;
95;808;810;723;761;769;382;-268;-148;387;233;847;195;
96;802;811;727;762;769;383;-263;-135;393;233;847;279;
97;800;810;728;763;766;384;-247;-135;398;233;847;276;
98;800;806;739;764;763;384;-245;-133;397;234;847;278;
99;801;801;745;765;763;386;-251;-133;394;234;847;279;
0;800;803;743;765;764;386;-249;-128;397;233;847;286;
1;802;800;751;764;763;385;-253;-123;398;234;847;274;
2;803;799;759;764;762;385;-261;-125;390;233;847;281;
3;803;801;759;765;762;385;-263;-114;388;234;845;272;
4;804;800;750;766;763;385;-270;-120;379;233;847;281;
5;807;800;744;765;763;385;-272;-127;375;234;847;207;
6;807;805;734;764;762;385;-278;-123;380;233;846;207;
7;806;809;729;764;763;385;-282;-122;370;233;846;199;
8;808;808;729;766;763;384;-289;-123;364;233;846;200;
9;807;806;735;766;764;382;-292;-121;358;234;847;279;
10;810;799;737;767;764;382;-294;-126;370;234;847;282;
11;811;798;748;766;763;382;-298;-139;363;234;846;288;
12;811;797;759;766;763;382;-301;-143;354;234;847;289;
13;809;796;766;769;763;382;-308;-148;355;234;847;291;
14;807;795;765;769;764;383;-308;-156;353;234;846;285;
15;807;794;773;768;763;383;-316;-174;345;234;846;285;
16;808;794;785;766;762;383;-317;-182;352;233;847;284;
17;808;799;801;766;762;383;-327;-184;342;234;847;283;
18;807;801;801;768;763;383;-333;-186;340;233;847;212;
19;806;803;799;768;764;384;-329;-192;331;234;846;211;
20;806;806;798;768;764;385;-332;-205;335;233;847;200;
21;806;807;797;766;764;386;-343;-203;327;234;846;274;
22;806;810;792;765;764;385;-340;-209;329;234;847;280;
23;808;811;785;765;764;383;-331;-210;321;234;846;279;
24;812;811;775;765;765;383;-335;-211;325;234;847;284;
25;811;810;771;765;765;384;-334;-210;328;234;846;283;
26;810;812;768;765;765;384;-334;-212;329;233;847;284;
27;811;811;767;765;766;384;-331;-212;330;234;845;283;
28;812;810;764;765;766;384;-330;-208;337;234;847;284;
29;813;809;765;765;765;384;-330;-212;334;234;846;284;
30;811;810;768;765;765;384;-329;-212;336;234;847;284;
31;811;810;768;766;765;384;-332;-208;332;234;846;211;
32;811;810;767;766;765;384;-332;-215;334;234;847;211;
33;811;809;763;766;764;383;-331;-217;336;233;847;201;
34;811;809;764;765;764;384;-332;-222;333;234;846;278;
35;810;810;766;765;765;384;-326;-222;335;234;846;279;
36;810;809;766;765;765;384;-324;-216;332;234;847;280;
37;810;810;765;765;765;384;-332;-221;337;234;847;283;
38;810;809;766;765;765;384;-327;-214;335;234;846;284;
39;810;810;766;765;765;385;-322;-215;336;234;846;284;
40;810;808;765;765;765;384;-322;-217;340;234;846;284;
41;810;809;765;764;765;385;-323;-214;341;234;847;284;
42;809;810;766;765;765;384;-319;-216;343;234;846;282;
43;809;809;766;765;765;384;-319;-212;335;234;846;283;
44;809;809;766;765;765;384;-322;-216;339;234;846;211;
45;810;808;763;765;765;385;-318;-215;348;234;847;210;
46;811;809;765;764;765;385;-320;-213;342;234;845;199;
47;810;809;767;764;765;385;-320;-212;342;233;846;278;
48;809;809;766;765;765;384;-320;-213;340;234;845;279;
49;809;809;765;765;765;384;-317;-210;343;234;846;278;
50;809;808;764;765;765;384;-315;-209;341;234;846;282;
51;809;808;763;764;765;384;-316;-210;346;234;846;283;
52;809;809;765;764;765;385;-319;-209;344;234;847;282;
53;809;809;766;764;765;384;-316;-208;357;234;846;282;
54;809;808;765;765;765;384;-316;-207;345;234;847;282;
55;809;808;765;764;765;384;-312;-201;354;234;846;282;
56;809;809;765;764;765;384;-311;-201;349;234;847;282;
57;809;808;765;765;765;385;-314;-208;351;234;846;209;
