Time,PD1,PD2,PD3,PD4,GDX,GDY,GDZ,ADX,ADY,ADZ,HDX,HDY,HDZ,PI1,PI2,PI3,PI4,GIX,GIY,GIZ,AIX,AIY,AIZ,HIX,HIY,HIZ
26750,1016,545,192,13,-4625,1225,697,96,-96,295,-47,-68,-153,13,12,13,13,-12269,-1054,-561,-77,702,79,-34,444,-6
26800,1016,552,232,13,-8079,2538,2123,-5,-186,218,-47,-53,-152,12,12,12,16,5230,-2260,1885,-85,764,64,-44,457,1
26850,1016,229,126,13,-12562,4423,3365,34,-130,421,-42,-24,-151,18,12,13,74,7170,873,-3965,65,126,227,-46,434,7
26900,669,42,82,13,-17293,11542,5577,94,-304,720,-22,10,-138,19,12,13,232,2497,305,954,-60,93,303,-44,418,42
26950,68,18,18,13,-17633,9764,2687,69,26,454,-5,39,-105,42,12,13,445,674,1421,322,-78,101,303,-45,428,76
27000,22,23,18,13,4811,-4866,-429,122,407,265,-8,38,-105,84,14,16,305,930,209,32,-5,74,232,-54,437,92
27050,17,17,16,13,12663,-943,-2608,228,231,305,-20,16,-123,92,16,26,191,1159,-403,187,-21,17,299,-63,451,100
27100,16,16,15,13,18247,-7179,-5133,97,-86,271,-53,-23,-133,130,44,40,101,1276,-240,175,-8,68,259,-63,460,94
27150,15,17,15,13,16307,-6572,-3968,15,-211,411,-52,-60,-120,136,77,73,58,979,407,156,-12,48,175,-69,465,90
27200,15,15,15,13,13276,-4355,-125,-50,-400,500,-53,-66,-128,149,126,129,38,1345,822,152,-61,25,154,-66,459,73
27250,13,15,15,13,13103,-2470,179,-155,-661,436,-70,-82,-117,182,213,164,23,3059,333,733,-1,7,253,-59,450,57
27300,14,16,15,13,15098,-6283,-5630,-302,-832,27,-85,-101,-123,196,328,193,19,5708,281,937,16,65,228,-53,432,37
27350,14,15,15,13,-14517,-3239,734,48,-78,268,-89,-101,-118,278,322,197,15,10935,1703,932,-5,72,329,-51,410,12
27400,14,13,14,13,-11092,386,4638,194,-189,442,-80,-82,-133,201,53,147,14,14877,5857,1161,-101,227,392,-52,373,-5
27450,14,13,15,13,-3321,6796,2731,76,-76,232,-65,-79,-128,12,15,67,16,20301,6912,3355,-107,327,634,-46,327,8
27500,15,14,15,13,-243,17,538,15,-74,189,-61,-81,-130,13,14,15,16,8424,-2228,6330,-69,-461,558,-55,309,37
27550,359,15,16,13,-1160,7,194,19,-116,217,-58,-84,-127,15,12,14,17,-9128,-2976,1287,-61,-437,193,-62,317,30
27600,67,16,22,13,-625,1501,267,30,-89,193,-57,-88,-126,13,13,14,16,-12017,-471,-2730,26,-233,288,-63,334,21
27650,96,18,47,13,-1097,146,-36,11,-64,174,-52,-99,-132,12,12,13,15,-19264,-1142,-418,2,13,414,-62,361,9
27700,321,53,69,13,-1030,-534,-242,51,-39,251,-62,-99,-136,12,12,13,13,-17467,-838,-1205,-36,260,456,-47,391,3
27750,761,121,134,13,-1405,-196,120,16,-68,217,-49,-97,-154,12,12,13,13,-9974,743,-3828,-111,627,524,-54,387,13
27800,1016,253,224,13,-1746,1836,409,20,-36,232,-40,-82,-162,12,12,13,13,-13622,-1807,-467,-117,607,268,-42,429,-2
27850,1016,323,264,13,-6416,2586,1529,4,-137,261,-40,-63,-158,26,12,13,13,-12475,689,1068,-120,802,-103,-66,452,23
27900,1016,220,186,13,-11959,4534,3129,17,-178,366,-38,-35,-156,20,12,13,50,14757,-2346,-7477,169,-153,433,-83,434,17
27950,707,56,85,13,-16979,11720,6323,-2,-345,573,-20,-1,-147,29,12,13,191,9559,1954,2432,-110,39,455,-86,409,49
28000,108,20,40,13,-19947,11327,5091,-26,-159,583,2,30,-115,20,12,14,380,5792,875,-1265,9,248,241,-88,405,81
28050,20,18,20,13,-3971,-8049,821,140,482,369,-4,33,-104,40,15,14,343,751,-417,76,-32,-9,235,-97,417,98
28100,17,16,16,13,10393,-4758,-6170,165,301,274,-19,21,-116,92,23,14,171,1066,-382,103,32,37,236,-104,421,100
28150,16,16,16,13,17442,-8314,-6711,15,16,315,-40,-5,-134,96,63,20,107,1191,105,168,16,34,222,-108,432,102
28200,15,14,15,14,19062,-5851,-5114,5,-177,461,-41,-51,-153,145,113,23,71,1037,376,91,-18,15,293,-112,437,96
28250,14,15,16,13,16287,-4327,-2469,-11,-415,478,-60,-79,-136,127,139,64,43,1266,1004,299,-6,66,270,-110,433,83
28300,13,14,15,13,11125,-2279,-230,-155,-633,411,-87,-83,-125,138,164,132,21,2813,846,578,-44,125,204,-103,429,68
28350,13,13,15,13,14099,-2350,-6153,-250,-744,111,-92,-111,-111,181,225,176,21,4959,697,826,-22,81,305,-97,417,54
28400,13,13,15,14,6040,-4209,-3293,-246,-979,-177,-92,-125,-106,216,227,182,17,9767,1941,411,-74,84,350,-94,397,29
28450,14,12,15,13,-11448,-185,7497,55,-226,136,-95,-101,-109,212,38,146,15,15827,6160,1436,-54,114,375,-86,369,13
28500,14,12,16,13,-6616,6363,1106,-28,-121,358,-86,-85,-118,30,14,69,15,21501,10809,3364,-33,303,776,-64,324,13
28550,13,13,15,13,-1553,3647,428,-113,-91,296,-74,-84,-115,12,11,21,21,16415,-3937,4922,-146,-291,503,-56,305,46
28600,54,15,15,13,-861,-943,-191,22,-47,219,-77,-83,-107,13,12,14,15,-5188,-5280,2968,-50,-485,221,-59,302,40
28650,229,29,16,13,-1033,-483,-51,33,-81,244,-81,-90,-103,12,12,14,15,-13493,-2042,-2403,1,-291,277,-56,317,22
28700,567,84,21,13,-1289,-573,-119,13,-104,220,-75,-101,-110,12,12,13,15,-22293,-2275,-88,-3,-5,397,-63,362,8
28750,1009,152,22,13,-1639,-907,-101,49,-71,265,-89,-104,-111,12,12,13,13,-20994,-1038,-209,13,265,463,-62,403,14
28800,1016,264,96,13,-1583,-412,89,69,-38,283,-73,-101,-137,12,12,13,13,-11426,-2023,-4568,-109,569,519,-69,377,17
28850,1016,400,126,13,-2713,1085,306,29,-138,210,-62,-84,-144,12,12,12,12,-11496,-670,-1780,-237,679,299,-40,400,-6
28900,1016,500,135,13,-6596,2657,1318,26,-159,234,-62,-68,-140,15,12,13,11,-16886,1048,-846,-62,1008,126,-45,446,3
28950,1016,323,127,13,-10662,3566,2486,65,-176,394,-61,-46,-140,15,12,13,58,13513,-1304,-2063,54,-122,451,-55,431,9
29000,984,69,65,13,-16492,8789,6014,-12,-275,508,-43,-10,-139,19,12,13,157,8859,1397,1557,-70,59,380,-56,420,28
29050,134,20,74,13,-21321,8000,4342,-29,-129,551,-18,25,-116,15,12,13,328,4704,1830,-246,15,104,203,-59,414,69
29100,21,17,19,13,-1378,-1140,-295,233,504,465,-12,34,-100,58,12,12,361,696,600,-415,4,71,196,-67,431,91
29150,20,17,16,13,10679,-4368,-2614,162,319,267,-22,20,-113,103,15,40,224,1177,187,53,-34,71,231,-74,446,100
29200,15,15,15,13,17788,-6303,-4977,109,6,311,-39,-5,-133,97,19,58,139,1053,-397,238,-28,73,268,-72,451,94
29250,15,15,15,13,18109,-5580,-3768,77,-191,395,-48,-55,-136,79,37,79,84,894,-822,370,-22,-70,338,-73,457,91
29300,14,15,15,13,13944,-4209,-492,-10,-392,490,-38,-64,-139,104,147,133,43,1077,-67,184,-17,26,279,-74,452,79
29350,15,14,15,13,12106,-3496,742,-188,-662,472,-82,-105,-129,132,243,169,41,2459,-280,731,-4,107,264,-68,442,61
29400,14,15,15,13,16049,-7100,-6873,-346,-783,63,-103,-107,-96,236,350,238,21,5948,1260,605,-5,151,242,-69,427,47
29450,14,14,15,14,-3494,-5213,-4027,-370,-910,-218,-96,-112,-89,283,262,314,19,11498,4383,119,-49,142,320,-69,408,23
29500,14,14,15,13,-11000,-177,6355,130,-272,245,-98,-86,-99,197,33,170,15,17449,5196,1817,-210,-10,633,-61,365,1
29550,13,13,15,13,-7021,4657,1774,52,-15,299,-92,-73,-102,12,16,59,15,22633,10737,5259,-196,268,777,-50,316,13
29600,13,13,15,13,-2298,5004,1261,-13,-167,479,-83,-71,-99,12,12,16,19,9331,-4644,7010,-141,-480,645,-52,298,47
29650,31,15,15,13,-1147,-1040,-176,26,-70,285,-82,-75,-98,13,14,16,17,-8404,-7140,-727,-63,-517,212,-60,306,37
29700,171,43,16,13,-1010,-246,43,59,-74,186,-83,-82,-99,12,12,14,14,-17707,-2618,-2924,3,-215,371,-57,326,22
29750,431,96,21,13,-1226,-185,-74,28,-79,239,-75,-98,-114,13,12,14,14,-23392,-1570,693,-10,72,428,-52,382,-2
29800,744,213,40,13,-1573,-868,-189,-8,-109,215,-78,-83,-124,13,12,13,13,-16183,763,-2088,26,335,573,-71,404,22
29850,1016,359,90,13,-1847,-612,-4,-7,-115,112,-70,-73,-127,12,12,13,13,-11055,-1863,-6475,-164,725,503,-66,404,23
29900,1016,542,145,13,-4098,1359,513,77,-110,348,-73,-65,-123,13,12,13,13,-14761,-462,-1552,-73,744,197,-52,413,7
29950,1016,655,193,13,-7217,3359,1970,12,-104,374,-70,-58,-126,11,12,13,15,-6898,-2798,1072,-75,977,-200,-55,443,15
30000,1016,328,120,13,-14741,3989,3192,150,-120,456,-59,-29,-138,18,12,13,83,10619,734,-2794,46,178,300,-58,416,14
30050,651,59,90,13,-19749,12941,6238,142,-307,671,-30,11,-130,13,12,14,222,5185,783,287,-24,168,258,-55,393,56
30100,62,19,19,13,-19790,7199,3011,117,170,516,-11,41,-98,18,11,14,399,831,1406,251,-50,78,258,-57,394,84
30150,20,20,19,13,5345,-6114,655,130,453,294,-15,37,-98,69,12,16,332,604,420,103,-24,17,166,-62,411,99
30200,16,18,15,13,16394,-4125,-3528,182,179,341,-24,19,-116,77,13,36,207,795,370,113,-22,97,184,-64,422,101
30250,15,18,15,13,19554,-7495,-6752,38,-89,275,-50,-16,-135,97,16,71,122,1157,-160,193,-25,102,197,-64,429,100
30300,15,16,15,13,16111,-3612,-4988,55,-225,476,-50,-59,-136,120,27,116,18,1025,72,212,-14,-24,257,-71,433,93
30350,15,15,15,13,14235,-2876,-1021,6,-464,501,-56,-76,-130,167,77,200,37,1493,153,241,-50,-81,297,-65,428,77
30400,14,16,15,13,13277,-5519,110,-168,-691,401,-64,-92,-125,181,225,224,33,3956,-241,785,-7,108,305,-64,417,59
30450,15,16,15,13,16630,-3659,-5965,-211,-1038,-100,-73,-127,-121,251,342,287,20,8066,1841,655,18,78,277,-58,395,36
30600,14,15,15,13,-3758,6782,2183,55,-100,322,-48,-102,-135,16,12,17,22,24916,879,7030,-235,-137,571,-42,289,38
30650,27,16,15,13,-693,521,179,-6,11,178,-44,-106,-132,12,13,15,18,-5628,-3803,4088,-70,-530,378,-56,292,44
30700,218,31,20,13,-1523,-475,-66,63,-30,327,-46,-111,-137,12,12,14,15,-15578,-583,-2201,21,-386,312,-58,310,22
30750,579,60,43,13,-1031,726,332,-21,-55,234,-39,-115,-145,13,12,15,16,-22916,-2259,-1171,35,-94,342,-72,364,5
30800,762,113,69,13,-1590,-126,109,73,-37,335,-48,-115,-149,12,12,14,15,-20454,-1536,-500,-49,143,531,-74,391,19
30950,1016,470,183,13,-8555,2012,1551,162,-136,437,-35,-69,-162,28,12,12,14,-10422,752,-149,-166,1070,-82,-58,459,20
31000,1016,154,114,13,-13201,6199,5193,94,-133,450,-29,-34,-164,17,12,13,93,16651,-1312,-4761,62,-291,418,-70,433,24
31050,601,33,43,13,-19346,11914,8030,40,-314,566,-9,9,-145,16,12,13,187,10396,1566,1083,-74,221,425,-71,416,48
31100,100,16,18,13,-24008,9004,6151,99,141,578,5,43,-100,23,12,13,362,5594,1789,4,-16,188,309,-71,412,76
31150,21,16,18,13,6724,-5282,-1937,193,370,458,-2,41,-94,21,13,13,332,438,155,108,-23,25,218,-78,425,101
31200,22,15,17,13,17847,-6141,-6923,139,190,268,-25,18,-116,36,16,15,212,981,280,216,-3,-16,171,-84,438,107
31250,16,15,16,13,21246,-8615,-8178,43,-90,313,-53,-26,-135,28,22,18,123,1019,-319,235,-30,39,157,-84,447,102
31300,15,15,15,13,18792,-4651,-5012,48,-244,454,-49,-65,-126,41,100,26,72,1034,202,199,-2,53,166,-90,450,94
31350,14,14,15,13,15881,-3373,237,-65,-608,529,-63,-72,-119,53,190,88,49,1436,315,308,-47,140,198,-83,449,80
31400,14,13,15,13,15071,-8799,-2125,-289,-820,331,-80,-97,-118,125,285,164,26,4258,618,888,4,76,324,-80,435,59
31450,13,13,15,13,7427,-739,-4905,-312,-897,-57,-85,-113,-110,191,378,193,19,8694,1889,590,-18,102,261,-77,410,37
31500,14,13,15,13,-15411,2898,7896,182,67,434,-77,-90,-119,209,117,218,17,15858,5800,588,-74,86,434,-73,379,12
31550,14,15,15,13,-8689,2607,2905,45,-163,283,-70,-75,-120,17,18,78,16,23003,14561,3100,-74,353,629,-58,332,10
31600,13,14,15,13,-505,6476,898,-52,-126,346,-56,-75,-121,12,12,16,19,18535,-2573,6446,-17,-466,676,-52,305,49
31650,30,14,15,13,107,1085,45,-29,-92,218,-52,-78,-120,12,12,15,17,-6556,-4754,4412,-68,-607,260,-58,300,45
31700,139,24,17,13,-1377,-405,-129,61,-22,271,-51,-81,-125,12,12,15,15,-14370,-941,-2706,20,-345,340,-59,319,22
31750,471,57,25,13,-1246,349,137,20,-64,218,-43,-93,-139,13,12,15,14,-23411,-1209,420,40,-10,422,-70,365,8
31800,749,105,56,13,-1663,-566,-50,64,-65,323,-46,-80,-148,13,12,13,14,-18332,324,831,-31,185,562,-79,396,20
31850,1009,218,116,13,-1845,-189,50,50,-113,304,-36,-72,-154,13,12,13,13,-14574,164,-6148,-67,670,644,-25,404,3
31900,1016,394,159,13,-3600,1547,947,62,-114,423,-39,-64,-151,13,12,13,13,-17128,-4089,-2003,-170,838,282,-57,442,15
31950,1016,489,217,13,-9366,2743,2069,117,-164,408,-39,-48,-155,13,12,13,14,-9272,2899,1071,-29,1046,-118,-58,448,28
32000,1016,219,148,13,-15787,5910,4400,69,-139,368,-27,-9,-158,12,12,13,90,12417,636,-6410,123,-24,257,-70,423,26
32050,499,40,59,13,-18496,15197,7782,173,-353,769,4,33,-134,20,12,13,221,6367,1038,1909,-52,88,438,-73,401,56
32100,62,17,18,13,-21640,10783,4453,144,200,630,12,51,-94,20,12,13,299,4953,1754,-546,13,-69,439,-78,401,91
32150,21,15,20,13,9743,-4311,-1130,219,353,506,-2,42,-96,50,12,14,315,698,83,107,-32,-36,279,-85,421,107
32200,20,15,16,13,20069,-6833,-7308,147,159,292,-30,13,-114,98,14,22,181,1421,38,79,-3,5,294,-83,434,103
32250,15,15,15,13,21209,-8758,-8876,54,-105,345,-50,-23,-134,108,28,37,107,1276,49,163,-65,73,321,-78,436,97
32300,15,14,15,13,18218,-5160,-4170,31,-235,491,-48,-64,-129,149,100,82,47,944,171,102,-42,5,195,-84,433,93
32350,16,14,15,13,15643,-3493,1353,-13,-597,500,-65,-77,-127,169,210,138,34,2336,325,853,-24,124,297,-80,428,77
32400,14,14,15,13,11983,-9657,-2073,-313,-813,347,-84,-92,-121,191,383,186,29,5576,247,1117,-29,76,234,-78,417,63
32450,14,14,15,13,15520,-3367,-9142,-187,-1208,101,-94,-123,-106,281,414,196,18,10321,1569,1179,6,89,240,-73,393,28
32500,13,13,15,13,-16321,3652,6260,-27,57,337,-89,-105,-115,239,82,167,16,16641,5220,953,-169,186,422,-65,358,8
32550,14,13,15,13,-8953,2318,3925,138,-280,267,-84,-87,-116,59,17,81,16,22696,14266,4165,-57,351,756,-49,312,15
32600,14,14,15,13,-730,5481,993,-75,-117,289,-66,-87,-121,13,13,14,18,15252,-6459,7330,-125,-305,568,-53,292,53
32650,46,15,15,13,-610,500,-9,-67,-81,230,-65,-95,-115,13,12,14,17,-7359,-4801,1327,-68,-565,268,-58,292,44
32700,200,18,21,13,-1551,-190,-50,-7,-48,21,-68,-101,-123,12,12,14,15,-19431,-1397,-3369,20,-285,353,-54,315,18
32750,501,72,44,13,-1393,151,35,57,-33,261,-62,-113,-137,12,12,13,14,-25745,-2089,63,3,89,454,-62,370,0
32800,814,163,88,13,-1786,-599,-82,18,-110,254,-63,-97,-155,12,12,13,14,-18157,626,1135,-61,319,625,-53,411,2
32850,1016,307,138,13,-1609,659,-177,16,-109,309,-52,-80,-160,13,12,13,14,-18074,133,-6200,-52,777,607,-79,402,21
32900,1016,511,170,13,-5549,1159,595,33,-83,242,-54,-69,-155,13,12,13,14,-13685,-3942,-3087,-229,847,233,-63,420,12
32950,1016,507,207,13,-11908,3016,2897,61,-116,260,-55,-45,-155,20,12,13,21,1872,-3249,-1749,-122,1071,-258,-53,437,9
33000,1016,112,94,13,-18246,9683,7372,-60,-248,401,-38,0,-151,35,12,12,114,13086,1174,-2764,77,247,286,-52,413,18
33050,257,17,38,13,-23063,11269,6383,-38,-327,731,-9,37,-117,15,11,13,318,5067,1279,569,-66,181,434,-45,392,66
33100,27,17,19,13,-9200,5870,-1017,212,432,838,-2,47,-92,65,12,13,379,1070,1438,178,-27,66,272,-47,405,91
33150,16,17,18,13,11949,-7503,-4765,97,432,199,-16,33,-108,84,13,17,289,1232,764,72,-26,53,185,-50,423,99
33200,15,16,15,13,20055,-4000,-5458,157,43,369,-32,0,-133,73,16,36,123,1506,23,205,17,27,219,-46,430,94
33250,15,16,15,13,20498,-6154,-5248,80,-205,401,-56,-57,-138,63,28,66,84,1061,-111,107,-30,85,216,-47,433,91
33300,15,16,15,13,14986,-3660,-1149,10,-332,500,-70,-78,-111,124,103,125,42,1414,225,249,-12,43,207,-50,427,82
33350,14,15,15,13,11988,-2888,2575,-212,-767,530,-65,-75,-120,159,230,210,28,3722,37,699,-27,92,248,-48,421,62
33400,15,16,15,13,19229,-9871,-5550,-404,-923,67,-82,-104,-108,183,368,235,18,6903,1032,1261,-13,76,295,-45,400,38
33450,14,14,15,13,-3489,-5310,-2736,-384,-639,-248,-86,-113,-102,242,280,249,16,13150,2035,451,-38,13,546,-40,370,7
33500,14,13,15,13,-13174,-2032,7993,233,-403,274,-85,-86,-112,165,17,137,16,20690,11370,2214,-276,160,653,-35,325,0
33550,14,14,15,13,-4461,8925,2306,13,-100,259,-71,-79,-112,12,14,49,19,25334,5455,7086,-248,221,725,-34,290,27
33600,13,14,15,13,-33,2045,675,44,-6,232,-60,-80,-116,13,13,15,16,3710,-3228,8514,-107,-522,533,-50,287,50
33650,14,14,15,11,-1306,-311,133,29,-74,158,-65,-88,-114,13,13,15,16,-13125,-3576,-2059,-16,-448,284,-55,306,30
33700,19,15,17,13,-833,2243,511,15,-60,290,-55,-95,-130,13,12,14,14,-21856,-4589,-5355,28,-101,351,-62,345,15
33750,57,15,41,13,-1591,16,-52,37,-56,339,-51,-101,-141,13,12,14,14,-22674,-3018,854,-59,124,494,-58,381,3
33800,271,48,97,13,-1236,-538,-184,44,-68,266,-42,-79,-145,12,12,13,14,-17268,652,-2287,-98,368,664,-77,419,17
33850,918,186,173,13,-1352,1396,72,50,-112,278,-44,-75,-144,12,12,13,14,-13611,-687,-2985,-81,767,537,-70,422,20
33900,1016,397,229,13,-6513,2025,1054,49,-100,267,-44,-66,-149,12,12,13,13,-16280,-2797,550,-217,1023,-22,-57,437,17
33950,1016,380,228,13,-13334,4491,2841,-3,-200,303,-33,-35,-156,15,12,13,21,913,753,-762,-74,79,101,-48,444,15
34000,1012,74,105,13,-19188,10271,5503,-123,-261,504,-11,10,-143,22,10,13,99,13534,889,-6482,181,105,422,-56,416,24
34050,209,21,36,13,-24456,14755,5156,-28,-239,752,12,40,-104,18,12,14,298,4902,1559,1840,-113,199,385,-51,401,64
34100,19,15,19,13,-3636,-5401,298,291,625,622,9,44,-86,42,12,13,389,646,1018,274,-81,72,283,-48,411,84
34150,16,16,17,13,16207,-7376,-5328,176,323,306,-7,28,-112,42,12,14,299,830,93,63,6,-10,221,-51,421,91
34200,15,15,16,13,22264,-10880,-8320,57,-48,327,-38,-8,-146,75,13,26,178,1101,824,130,-1,31,276,-54,431,94
34250,14,14,15,13,18776,-6187,-5954,-17,-205,491,-66,-67,-122,127,13,91,110,1227,1109,91,-52,94,308,-64,440,94
34300,14,14,15,13,16161,-4324,-1042,-137,-514,558,-60,-76,-125,132,29,215,63,1487,719,266,-18,42,185,-61,435,79
34350,14,13,15,13,14794,-1412,-2441,-239,-795,465,-67,-96,-129,213,107,357,44,4560,1408,1128,-45,55,240,-55,422,56
34400,14,13,15,13,17228,-4481,-6318,-336,-979,-68,-78,-124,-110,316,219,406,21,10805,1849,1295,5,-27,372,-47,396,27
34450,14,13,15,13,-18006,-6039,4012,406,412,564,-82,-112,-111,237,63,362,17,16857,4056,1566,-106,203,367,-41,363,5
34500,13,13,15,13,-13542,3934,8433,184,-367,444,-79,-88,-117,98,17,126,14,23969,16026,3649,-102,348,844,-28,309,9
34550,14,14,15,13,-4122,6562,1380,38,50,541,-69,-84,-114,13,14,17,23,22366,-870,7118,3,-533,686,-34,292,48
34600,91,17,15,13,-946,-354,-247,-58,-97,219,-69,-87,-112,13,12,21,16,-9120,-6955,5576,-72,-602,292,-53,297,40
34650,495,46,17,13,-1626,-355,18,33,-71,145,-71,-94,-113,12,13,14,15,-20003,-1563,-918,0,-332,373,-60,323,22
34700,732,74,22,13,-1228,733,226,70,-45,238,-60,-110,-131,12,12,14,14,-24582,-1690,-388,-7,28,491,-63,364,5
34750,1013,155,55,13,-1859,-456,-41,74,-73,323,-60,-91,-142,12,12,13,15,-21207,-23,216,-71,333,601,-46,401,3
34800,1016,269,55,13,-3349,521,176,60,-23,267,-52,-81,-144,13,12,13,14,-12801,104,-7475,-65,809,658,-45,395,6
34850,1016,437,145,13,-5985,2214,1270,-11,-144,299,-53,-70,-145,12,11,13,14,-19032,-4669,-2438,-281,948,169,-71,454,16
34900,1016,404,158,13,-12773,3431,3069,83,-112,228,-51,-43,-152,29,12,13,14,-8442,2768,-1977,0,1295,402,-83,452,36
34950,1016,91,74,13,-16404,8512,6726,92,-208,601,-31,1,-147,27,12,13,105,11489,151,-6388,150,226,289,-96,422,37
35000,308,20,26,13,-23727,12218,6748,-42,-335,728,-3,39,-113,13,12,13,282,5695,1624,2221,-127,121,429,-93,398,75
35050,20,15,18,13,-11406,8387,449,221,416,968,7,50,-81,81,12,14,375,834,1163,295,-106,70,229,-97,400,99
35100,20,14,16,13,15905,-10360,-3151,112,313,204,-7,33,-106,63,15,18,233,1169,-290,175,-19,34,358,-109,415,113
35150,16,15,15,13,21263,-6269,-7790,176,-26,368,-26,3,-133,61,31,41,112,1272,-16,213,-7,61,212,-110,425,111
35200,15,15,15,13,21412,-7899,-9453,48,-185,418,-38,-60,-148,83,84,43,79,1437,491,130,12,72,160,-109,435,102
35250,13,14,15,13,19007,-4357,-1614,-13,-401,551,-64,-81,-128,116,149,92,45,2242,898,581,-6,72,220,-102,425,79
35300,14,13,15,13,16649,-6742,502,-207,-839,546,-83,-98,-112,184,245,165,26,4212,1210,724,-8,-3,371,-99,412,66
35350,14,13,15,13,13598,-6504,-6288,-419,-963,-32,-96,-116,-101,219,305,196,18,8407,1210,1351,-18,1,347,-98,397,47
35400,14,13,15,13,-12686,-4766,1342,-1,-170,195,-91,-113,-110,248,168,222,17,14812,3429,1154,-44,175,579,-90,375,21
35450,14,13,15,13,-13680,1330,10170,253,-368,545,-85,-85,-119,141,17,150,15,20575,11731,2002,-202,297,807,-71,334,7
35500,13,13,15,13,-4179,6989,1995,37,-57,285,-73,-78,-117,21,13,25,16,24037,6079,5024,-115,-26,694,-49,298,36
35550,66,15,14,13,-714,-67,342,17,-172,258,-70,-83,-114,21,12,15,17,-2991,-5728,4807,-57,-516,435,-53,291,49
35600,161,29,16,13,-1023,-228,-164,28,-111,177,-70,-91,-114,12,12,14,16,-15596,-857,580,1,-377,284,-53,305,26
35650,123,30,21,13,-541,1477,215,-12,-120,188,-64,-99,-123,13,13,14,16,-22996,-1922,-577,5,-67,333,-58,345,7
35700,233,74,23,13,-1336,-324,-185,23,-75,172,-69,-108,-134,12,12,13,14,-21955,-854,448,-32,162,489,-69,398,13
35750,648,161,105,13,-1676,-462,-85,19,-121,215,-55,-91,-149,12,12,13,13,-15488,798,-3925,-54,449,630,-50,392,13
35800,1016,325,171,13,-1995,2104,591,17,-120,306,-54,-82,-147,13,12,13,13,-14161,221,-979,-90,806,477,-44,426,7
35850,1016,501,201,13,-9147,2607,1526,60,-35,295,-55,-65,-151,23,12,13,13,-16920,-3082,-525,-129,975,-18,-64,446,18
35900,1016,301,177,13,-15965,5210,3969,79,-183,503,-45,-28,-153,12,13,13,59,12663,-4364,-5264,50,113,415,-71,438,22
35950,613,58,78,13,-19525,14937,7691,109,-363,734,-14,14,-137,12,12,13,162,15581,2387,-1476,47,270,527,-76,414,42
36000,114,18,20,13,-24633,9407,4797,90,117,699,4,41,-95,12,12,14,388,5289,2406,-489,27,91,154,-77,399,77
36050,20,17,18,13,10588,-6516,-2350,198,347,508,-2,41,-90,61,12,15,373,735,546,-401,-31,77,286,-83,413,95
36100,16,15,16,13,16952,-6910,-6110,118,214,278,-23,23,-113,88,13,18,216,1384,699,230,-16,1,230,-89,426,104
36150,16,15,15,13,21058,-8047,-6295,76,-92,318,-41,-10,-139,81,15,60,118,1149,427,141,-39,28,210,-87,435,100
36200,14,15,15,13,18351,-6089,-4817,50,-207,486,-31,-62,-159,124,26,133,82,1090,160,195,-13,42,222,-95,435,99
36250,14,15,15,13,15909,-2919,-609,-17,-507,571,-92,-80,-112,149,80,191,47,1510,-287,391,17,4,264,-90,432,86
36300,14,13,15,13,13869,-5397,-357,-266,-778,454,-87,-96,-114,254,213,234,27,4183,-115,996,-16,98,285,-87,426,67
36350,13,14,15,13,16930,-2521,-6326,-419,-988,-145,-87,-124,-103,323,356,285,20,9179,1900,543,3,180,313,-80,401,37
36400,13,13,15,13,-19670,-1867,4608,194,251,523,-85,-105,-112,307,167,340,17,15286,2650,70,-64,172,407,-73,369,11
36450,13,12,15,13,-11655,2115,6527,184,-359,287,-80,-84,-115,130,16,118,15,24113,15381,2599,-155,399,626,-58,324,10
36500,13,14,15,13,-4023,7807,2119,12,-142,312,-63,-83,-118,13,13,16,23,24522,-2139,7319,-183,-282,573,-49,294,48
36550,20,15,15,13,-731,-688,292,18,-112,246,-61,-85,-115,11,12,16,18,-8835,-5107,4621,-57,-558,372,-54,288,49
36600,89,18,19,13,-1529,-236,-114,67,-50,252,-67,-93,-112,12,12,18,16,-18155,-1873,-2400,3,-325,385,-51,312,19
36650,282,49,29,13,-1083,526,93,-45,-64,297,-56,-100,-131,13,12,14,15,-25227,-3606,-2663,1,1,419,-64,362,8
36700,674,116,55,13,-1487,-762,-164,-4,-144,261,-61,-92,-133,12,12,14,14,-21385,-984,1194,-42,247,609,-70,395,18
36750,1014,258,106,13,-2120,-50,-128,84,-50,250,-49,-85,-142,12,12,13,13,-12965,149,-3983,-43,758,710,-43,396,4
36800,1016,437,159,13,-4711,1752,912,45,-47,334,-52,-77,-142,13,12,13,13,-18350,-3345,-1899,-168,939,276,-55,441,8
36850,1016,508,202,13,-11523,3341,2461,146,-179,476,-51,-54,-150,14,12,13,13,-8485,1802,-1332,-117,1074,-56,-55,451,15
36900,1016,133,115,13,-16894,6798,4804,38,-135,401,-38,-12,-151,31,12,13,103,8917,135,-3984,190,-75,384,-58,419,22
36950,309,26,50,13,-22028,14956,6062,13,-359,782,-3,28,-124,12,12,13,256,10795,2613,1294,-122,107,468,-49,395,56
37000,18,15,18,13,-15363,7635,-695,216,503,655,6,46,-86,12,12,13,426,4762,2822,72,-48,8,470,-50,393,88
37050,20,15,17,13,12008,-9904,-2943,96,380,203,-11,37,-101,70,12,17,305,1198,-300,111,-11,15,231,-59,413,105
