Time,PD1,PD2,PD3,PD4,GDX,GDY,GDZ,ADX,ADY,ADZ,HDX,HDY,HDZ,PI1,PI2,PI3,PI4,GIX,GIY,GIZ,AIX,AIY,AIZ,HIX,HIY,HIZ
26850,157,34,34,218,-1147,-681,-162,20,-23,252,16,-61,-108,12,12,15,26,-3578,1343,6963,14,-341,227,50,-98,-180
26900,191,64,46,113,-1254,70,-91,-4,-49,210,23,-63,-111,13,13,15,89,-11437,-3245,866,-18,-224,133,40,-70,-192
26950,188,58,73,64,-1459,699,-261,11,-34,207,32,-62,-116,27,12,13,67,-16645,-2824,-1012,-10,-105,229,28,-34,-193
27000,186,52,116,46,-991,794,-230,-24,-19,193,44,-58,-120,29,13,13,65,-18900,-1887,1054,-5,-21,374,22,1,-190
27050,177,61,189,20,-1399,77,-280,-10,-33,200,45,-50,-122,40,13,13,68,-18186,-1296,-222,-77,123,539,26,9,-180
27100,239,100,223,19,-1867,176,-391,2,17,256,43,-50,-124,39,13,13,62,-14890,-1438,-2941,-209,332,566,43,25,-184
27150,322,157,233,16,-3391,70,-121,-24,14,289,43,-46,-131,37,14,13,61,-12049,633,-6701,17,604,398,22,67,-172
27200,440,241,269,15,-5559,-162,-380,-3,-58,256,43,-38,-139,45,14,13,57,-5771,-1997,-568,-98,773,113,25,63,-173
27250,590,262,276,15,-8870,291,-163,-23,-20,322,47,-18,-149,32,14,13,128,11814,-7610,670,-35,-219,417,28,50,-174
27300,559,163,215,15,-15174,2061,-1306,-59,-15,407,50,16,-153,22,13,13,60,16519,1657,-4034,151,59,519,24,32,-174
27350,373,48,95,16,-19440,0,-1004,-17,-205,586,42,65,-142,23,14,13,87,128,461,-432,45,34,253,17,31,-172
27400,27,20,29,16,-15159,600,-3373,-180,334,310,28,92,-123,31,15,18,114,358,655,-96,-10,6,246,13,39,-171
27450,18,16,22,17,4736,279,-7960,-55,290,162,12,92,-121,37,15,36,107,1036,661,20,-6,-9,272,13,44,-174
27500,15,15,18,16,10817,-1216,-4424,-131,194,137,1,71,-133,100,15,75,72,1400,866,32,-5,12,228,16,46,-178
27550,15,15,18,16,13746,2294,-1201,-85,102,245,6,42,-145,66,15,114,68,1295,500,57,0,13,244,16,43,-178
27600,14,16,16,15,15508,5085,1908,-25,0,341,26,7,-152,101,19,151,90,1096,-210,236,-23,17,212,11,42,-179
27650,15,16,16,15,14250,5156,3780,-20,-59,467,44,-33,-140,75,51,248,106,1111,-1091,332,-15,11,231,7,41,-181
27700,14,15,15,16,12574,4267,2639,-68,-182,605,60,-46,-122,63,109,314,90,1495,-730,585,-21,10,239,6,41,-184
27750,14,15,16,17,16373,6474,4194,41,-409,480,42,-70,-104,105,161,431,85,3114,1006,-183,-15,82,275,14,35,-193
27800,15,15,16,16,10272,2867,7197,175,-1004,115,24,-89,-90,96,258,482,144,5389,1122,-169,-7,34,282,21,21,-201
27850,15,15,16,18,-5210,-7031,-2813,126,-209,-169,19,-86,-93,62,367,506,193,8318,2091,140,-39,120,311,24,1,-204
27900,61,13,16,198,-16218,-2378,2691,108,-76,505,18,-72,-108,76,260,314,264,15659,5695,2056,-78,150,440,30,-29,-205
27950,67,15,18,402,-3132,-1325,-308,0,4,244,13,-61,-113,29,41,90,93,17992,5316,1438,-66,232,640,37,-64,-200
28000,73,17,20,346,293,-408,-26,5,29,280,8,-65,-107,12,11,16,51,19880,2719,3218,-15,-549,362,39,-97,-182
28050,97,23,45,205,-1414,-13,-159,-2,32,232,9,-72,-105,14,13,15,63,-8593,478,4209,-5,-333,177,29,-87,-183
28100,112,29,79,119,-1410,262,-175,-26,0,193,18,-78,-109,33,12,14,66,-13850,-1856,-2516,-20,-221,183,23,-61,-188
28150,104,18,115,62,-1150,-188,-209,-1,-33,218,34,-75,-120,47,13,13,58,-17448,-965,-2729,-6,-71,320,25,-35,-193
28200,114,48,122,29,-1121,-813,-201,-8,-54,177,41,-64,-125,51,13,13,61,-19250,-924,-109,14,44,454,45,11,-198
28250,168,54,126,25,-541,-781,-275,4,30,222,37,-61,-127,40,14,14,58,-17802,-2315,-581,-96,135,572,15,34,-171
28300,221,91,163,20,-817,-350,-129,-10,43,245,35,-63,-130,38,14,13,58,-15946,702,-3812,-109,349,583,23,70,-163
28350,262,181,197,16,-1704,-830,-294,-9,12,238,34,-64,-135,46,14,13,53,-11416,-402,-8183,-104,636,313,10,51,-163
28400,455,311,224,16,-5602,-651,-187,9,-56,257,37,-53,-149,40,13,13,63,-2097,1628,371,0,773,189,22,56,-170
28450,629,436,242,15,-10770,-414,-487,3,26,326,38,-20,-161,24,14,13,150,10776,-6282,994,-74,-321,321,23,39,-174
28500,740,349,161,15,-17629,-140,-1537,-10,-225,490,31,16,-161,30,14,13,68,13619,4639,-7059,194,54,551,21,26,-172
28550,480,73,78,16,-21788,-1570,-1090,-11,-200,574,17,73,-140,20,13,13,71,3524,451,996,-33,92,320,12,22,-170
28600,48,20,24,16,-18664,-2084,-3724,-247,338,432,4,101,-116,63,14,14,104,133,-300,-87,12,-19,260,8,36,-169
28650,20,20,20,16,6732,279,-2040,-146,330,214,-1,97,-114,66,16,16,80,508,-121,-134,-2,19,304,10,40,-173
28700,18,17,18,16,14249,1579,-3287,-116,227,176,-1,71,-129,114,28,30,69,1032,-153,53,-9,49,218,13,40,-178
28750,16,17,17,16,16870,4452,-2707,-59,99,279,10,40,-139,112,58,63,71,1309,524,102,-2,-4,245,13,35,-180
28800,15,16,16,15,16757,7275,145,6,16,442,27,6,-142,122,84,134,78,1369,272,201,-11,22,208,11,31,-179
28850,15,16,15,15,17360,7056,3725,3,-67,554,48,-33,-136,56,121,200,106,1273,-74,307,-20,-18,303,10,31,-183
28900,15,16,16,15,17053,6855,4697,-56,-243,660,46,-56,-114,58,159,302,84,1743,109,315,22,-82,218,12,26,-190
28950,15,15,16,15,15081,6788,6668,112,-403,400,56,-86,-103,63,229,380,101,3797,1394,196,-34,85,238,14,17,-192
29000,15,15,16,15,6691,4857,2945,165,-888,158,28,-106,-81,42,249,501,158,6592,3093,-502,17,-23,389,19,5,-196
29050,16,15,16,16,-4927,-5395,-977,-53,-520,950,24,-101,-83,31,293,596,249,11679,4618,460,-49,129,280,24,-18,-199
29100,52,13,16,169,-10243,-10550,2427,100,-15,506,6,-84,-95,41,95,343,310,18083,8501,2140,-73,150,566,37,-53,-195
29150,91,13,16,459,-12192,-1996,-1090,-20,27,330,1,-67,-108,67,20,74,72,16748,5432,-753,-231,197,965,48,-81,-184
29200,106,14,19,437,208,88,101,-41,1,238,-4,-72,-102,13,14,17,51,18624,-57,4678,-33,-688,446,48,-109,-165
29250,123,17,24,242,-1504,-341,-94,9,45,208,-1,-76,-104,12,13,15,37,-11502,-2369,4202,-13,-318,193,36,-93,-178
29300,118,23,42,126,-1499,-278,-87,-40,56,223,9,-82,-109,12,13,14,63,-16190,-3230,-227,-44,-175,221,25,-63,-191
29350,124,28,74,71,-2011,-50,-262,-26,35,208,24,-78,-117,13,14,14,59,-19369,-2328,139,-54,-9,359,16,-26,-190
29400,138,43,137,28,-1511,-476,-273,-27,-40,224,29,-69,-122,31,14,13,62,-19779,382,193,4,101,514,59,16,-207
29450,210,24,195,18,-1395,-817,-603,-24,-38,257,24,-63,-122,38,14,13,61,-18163,-1165,-2214,-109,171,555,-1,47,-161
29500,347,141,241,16,-2709,-471,-311,12,34,264,19,-63,-124,34,14,13,63,-15706,1443,-5039,-50,363,596,12,44,-163
29550,520,196,261,15,-4738,131,-69,-11,-60,295,19,-58,-131,36,14,13,59,-9996,-2095,-6738,-203,583,309,12,61,-163
29600,733,280,313,15,-8304,-89,-261,-39,-23,295,22,-43,-143,31,14,13,65,-2712,3003,3386,0,763,183,31,70,-166
29650,937,334,233,15,-13828,-8,-1162,-21,-5,345,27,-9,-154,21,14,13,141,5768,-2581,3520,108,-362,-40,35,63,-173
29700,809,104,178,15,-18185,1564,-2019,-40,-210,571,25,39,-151,13,12,13,66,15328,4645,-8165,215,90,705,29,47,-174
29750,289,31,55,17,-19613,1215,-1416,-185,-177,689,18,80,-128,14,20,14,133,2562,1748,480,-45,88,370,25,34,-177
29800,20,20,22,16,-13821,-450,-7212,-166,554,360,7,102,-107,13,14,15,124,347,46,-95,-14,17,212,20,38,-171
29850,18,20,18,16,9821,-2141,-2807,-174,250,133,3,91,-116,16,13,20,112,794,-406,-136,-1,2,300,18,43,-174
29900,15,17,17,16,13861,2247,-885,-75,170,210,7,68,-131,51,18,61,81,1428,205,80,9,-68,225,18,47,-174
29950,15,16,17,17,17952,3942,1507,-51,46,312,20,34,-143,51,17,93,84,1514,332,54,10,-22,297,13,47,-174
30000,15,16,16,16,17111,5308,3952,-11,-44,456,35,-13,-145,76,29,133,90,1205,-339,235,-6,50,234,10,47,-179
30050,15,15,17,16,18726,4526,1889,-73,-101,571,39,-56,-122,59,74,209,100,791,-1055,244,-44,72,269,11,45,-184
30100,15,12,16,16,17515,5265,1225,-94,-255,629,36,-73,-101,99,179,273,77,1896,-807,296,-44,46,199,10,41,-189
30150,14,15,16,16,13658,6182,7012,50,-594,329,36,-89,-92,68,269,414,101,4764,1445,-292,57,-43,259,12,34,-194
30200,15,15,16,15,2059,5258,-1690,419,-757,241,45,-98,-82,96,346,533,159,7853,2908,-470,-25,24,285,15,15,-202
30250,17,13,17,55,-10561,-11313,-1576,-118,298,314,50,-89,-96,73,336,561,262,13254,5271,566,-49,160,385,24,-19,-208
30300,75,13,17,311,-18694,-2411,6445,211,-90,613,45,-69,-109,29,79,196,235,19958,7937,2250,-30,287,683,39,-61,-199
30350,37,16,18,476,-761,-529,376,-13,-19,186,44,-59,-113,20,16,51,15,23319,4775,775,-206,-49,890,51,-97,-179
30400,122,15,19,346,-390,-1314,43,9,53,224,42,-66,-108,12,13,14,47,9056,681,6293,8,-571,460,47,-111,-168
30450,150,21,36,172,-1765,381,-104,3,19,256,49,-74,-112,13,12,14,70,-12888,-3122,3130,-21,-302,155,35,-89,-185
30500,115,32,90,75,-2301,1225,-242,-17,-35,181,61,-75,-123,17,13,14,59,-19166,-2242,-2117,-30,-96,260,32,-47,-206
30550,95,20,137,42,-1856,-199,-366,-34,15,260,69,-65,-130,22,14,13,56,-18819,-1024,-1355,-5,1,420,7,2,-191
30600,112,38,188,21,-2207,28,-546,-30,91,296,71,-54,-132,23,13,13,58,-19963,-1696,-315,-23,80,522,15,18,-181
30650,188,66,253,18,-2721,292,-470,15,26,177,71,-50,-134,28,14,13,64,-18209,-2302,-1644,-180,200,617,38,63,-177
30700,414,152,299,16,-4127,-1001,-71,-5,-6,249,72,-49,-143,18,14,13,64,-16264,924,-5622,-21,610,571,33,65,-169
30750,755,376,316,15,-8231,-2460,-1294,3,-50,300,67,-31,-155,31,14,13,61,-4292,-1433,-2278,-263,976,173,16,91,-156
30800,984,496,253,15,-14178,-190,-599,-23,-33,339,59,4,-163,22,14,13,119,5861,-1798,2500,40,239,550,13,79,-159
30850,997,159,198,17,-19270,-1460,-1168,-49,-207,456,40,59,-155,21,13,13,57,16796,5307,-8765,167,168,770,6,55,-172
30900,398,45,92,16,-22437,1624,-1868,-164,-172,768,24,98,-125,18,14,14,106,3648,517,1689,-82,101,376,-3,41,-173
30950,21,27,21,17,-12985,805,-6206,-163,599,374,7,111,-102,16,18,18,84,602,-705,22,11,64,285,-16,41,-167
31000,21,20,19,15,11576,-166,-672,-155,310,168,2,93,-118,82,52,26,74,1410,-122,-81,-2,-30,170,-27,50,-164
31050,16,18,17,17,18636,2173,-2180,-48,149,204,6,55,-135,73,114,69,94,1930,316,94,-13,9,172,-29,53,-169
31100,15,18,17,16,17435,4894,-420,-7,96,353,16,18,-140,79,181,130,115,1887,-251,104,2,65,262,-25,56,-172
31150,15,15,17,18,19697,5652,6404,-33,-57,514,37,-25,-137,46,212,186,85,1801,377,152,-38,135,146,-20,53,-178
31200,16,15,16,17,18398,4268,3473,-112,-115,607,23,-56,-107,72,224,281,82,2496,1273,119,-16,49,206,-18,47,-183
31250,15,15,17,16,18858,5989,2635,-109,-350,611,34,-72,-105,36,308,404,69,4015,1833,171,-39,76,239,-19,37,-190
31300,16,15,16,17,11930,4702,5387,39,-833,289,37,-94,-95,55,437,504,116,7352,2289,161,-25,115,302,-17,21,-197
31350,16,15,17,17,-1760,1433,-1111,190,-653,279,44,-103,-91,37,522,599,214,10367,4502,-47,-31,37,339,-8,-4,-198
31400,20,13,16,101,-10532,-13077,306,12,305,415,43,-92,-99,65,177,381,269,18257,7633,1973,-74,186,587,7,-39,-196
31450,127,10,17,412,-17469,-3007,6076,168,-55,451,37,-68,-114,50,33,113,76,17892,8933,-358,-141,261,955,32,-77,-181
31500,120,13,20,527,-270,1323,228,-48,28,268,45,-58,-123,13,13,16,52,15730,2974,6310,-104,-627,595,43,-108,-156
31550,149,16,28,266,-1821,-360,-133,-24,28,290,47,-57,-122,12,12,16,29,-10652,-2374,3480,-36,-324,191,40,-103,-169
31600,183,33,51,103,-2263,-1547,-180,-12,-15,209,47,-62,-124,13,13,14,52,-17050,-3128,-4205,-22,-166,213,36,-71,-191
31650,181,50,73,35,-2378,-362,-314,-11,23,247,53,-65,-129,12,12,13,84,-19108,-3067,-308,6,-44,305,22,-27,-197
31700,190,63,159,21,-2076,449,-377,9,17,307,66,-61,-136,12,14,13,61,-19757,-2588,-91,-11,11,483,26,-2,-188
31750,225,90,221,21,-2915,525,-458,-21,36,214,70,-49,-142,12,14,13,62,-19601,-3607,-1885,-153,126,599,42,60,-184
31800,400,136,271,17,-4097,-145,-375,-12,40,287,65,-46,-145,13,14,13,52,-18877,966,-3102,-107,370,700,22,53,-170
31850,698,245,318,16,-6863,-138,-265,12,28,299,65,-34,-157,12,14,13,59,-11182,-2207,-3735,-245,737,327,23,82,-169
31900,996,347,301,16,-11465,-851,-554,-18,-66,309,57,-8,-164,12,14,13,46,-3739,2084,3369,111,914,255,29,74,-159
31950,1016,259,219,17,-17328,-900,-1782,-47,-83,434,43,33,-162,13,14,13,132,10157,-7271,-472,5,-425,248,23,56,-171
32000,603,65,163,17,-19957,1971,-2310,34,-224,794,29,77,-142,13,14,13,62,17144,653,-3168,112,25,530,19,30,-174
32050,52,17,39,17,-21122,1768,-3971,-174,495,522,14,106,-111,14,13,14,104,1009,-416,-34,-43,34,231,11,24,-177
32100,20,21,20,56,9639,-1056,-1097,-157,368,299,6,99,-110,63,16,20,93,967,-269,-59,25,40,156,2,29,-172
32150,17,22,18,18,18307,2051,-3203,-79,197,225,6,69,-127,76,22,47,69,1685,700,34,1,-32,195,-1,30,-172
32200,14,18,17,16,18009,2069,-933,-86,101,295,14,33,-138,93,56,126,97,2364,608,155,3,-18,231,0,31,-175
32250,16,15,16,18,18321,5045,4034,-46,26,446,29,-5,-139,137,98,202,95,2398,-260,482,6,6,316,2,31,-175
32300,16,16,17,18,19796,5149,6205,-90,-50,586,20,-46,-118,63,110,304,95,2764,619,484,12,12,212,-2,33,-179
32350,16,16,17,18,20673,5781,2564,-147,-230,717,26,-68,-104,50,155,425,76,3630,1735,-258,-35,96,230,0,25,-187
32400,15,15,17,17,17450,7169,-578,150,-661,453,31,-90,-92,53,215,568,102,6763,2512,75,-27,112,230,5,12,-195
32450,15,15,16,17,3875,3128,-507,406,-936,256,41,-99,-80,74,332,620,162,9472,2948,349,-26,132,334,11,-10,-200
32500,16,15,16,42,-9277,-7055,1666,-94,326,-76,34,-85,-83,57,226,532,259,16176,6131,1183,-75,109,279,26,-46,-199
32550,101,13,16,350,-21639,-2605,10051,377,-83,678,22,-69,-97,31,34,167,77,16623,9155,-522,34,436,789,47,-81,-185
32600,171,14,17,478,-973,726,-339,-30,46,233,26,-63,-103,13,13,17,42,22244,2745,4024,19,-553,488,58,-111,-162
32650,249,40,44,247,-2012,-965,-147,7,7,209,31,-61,-111,12,13,15,45,-9026,-1891,5701,-1,-334,281,48,-109,-169
32700,265,49,73,136,-2264,-193,-94,-9,28,279,35,-63,-109,12,13,13,48,-15047,-6528,-3469,-70,-224,188,37,-77,-187
32750,289,55,107,50,-2521,43,-334,17,-30,247,39,-64,-117,13,14,16,60,-19527,-5239,-391,-70,-74,287,30,-30,-207
32800,237,48,141,30,-2377,769,-569,14,33,246,46,-63,-119,13,14,13,58,-21336,-2531,286,-92,-3,459,3,9,-176
32850,268,55,204,19,-3150,898,-319,16,21,158,49,-53,-123,13,13,13,52,-21559,-2624,-1312,-193,110,598,28,9,-185
32900,349,101,251,19,-3254,548,194,-4,-22,322,50,-47,-125,13,13,13,56,-19269,934,-4183,-184,339,680,16,67,-168
32950,549,184,343,18,-6219,241,-334,-43,-125,261,53,-41,-131,13,14,13,61,-13199,-647,-4272,-168,749,396,31,99,-164
33000,988,301,383,17,-10334,80,-580,-29,-11,329,54,-21,-141,13,14,13,55,-1698,2214,4350,-9,936,257,23,93,-149
33050,1014,247,295,16,-16737,624,-1074,-37,-137,340,51,17,-148,15,14,13,168,10137,-5834,1911,-122,-956,-190,21,77,-159
33100,626,55,217,18,-21056,3415,-833,-24,-198,600,46,67,-135,12,12,13,82,20122,7341,-15427,420,164,696,9,47,-169
33150,51,18,48,17,-19680,6132,-3224,-122,447,700,41,102,-108,15,12,13,100,2056,-30,524,-61,-2,308,5,34,-177
33200,18,24,23,20,5814,-1816,-1932,-109,395,305,27,104,-107,57,20,16,89,1056,-1159,63,16,22,219,-7,34,-170
33250,17,18,21,18,15302,-3264,-490,-92,250,205,19,77,-126,60,90,21,65,999,-137,-63,9,19,218,-18,39,-168
33300,15,18,19,19,18658,-1016,692,-101,129,283,17,36,-138,94,120,49,107,1571,729,-21,-3,-14,273,-22,46,-171
33350,16,15,17,162,21352,379,3737,-176,-17,452,24,-6,-143,154,85,91,97,1542,1485,219,30,-6,215,-21,46,-176
33400,14,15,18,21,22649,2401,1031,-167,-170,631,20,-46,-119,83,122,176,96,1773,340,431,-26,25,264,-20,44,-180
33450,15,15,16,19,20512,6088,-1624,-148,-274,689,26,-73,-110,50,175,280,91,2188,348,653,-7,129,231,-20,38,-183
33500,15,15,17,19,14609,5850,2053,150,-579,461,37,-92,-97,39,242,417,82,4852,2200,3,0,-26,309,-20,30,-191
33550,15,15,17,20,4657,3160,210,319,-850,265,39,-113,-87,81,330,580,146,8851,3998,-265,-7,22,329,-13,9,-199
33600,16,15,16,17,-6501,-7957,-475,-160,-138,1037,33,-104,-89,52,365,680,240,13149,5991,388,-74,20,396,-2,-20,-201
33650,81,13,17,247,-17696,-3807,8165,119,28,712,25,-92,-113,41,75,288,254,19390,7842,2694,-77,242,610,16,-60,-195
33700,105,13,17,481,-8813,-1172,-1436,-45,-55,300,28,-79,-121,37,20,72,52,20977,11541,1276,-169,45,983,45,-96,-171
33750,139,16,18,413,-102,-1511,265,-18,23,255,31,-80,-123,16,13,16,40,-3591,2720,8428,56,-573,536,48,-113,-158
33800,158,22,21,244,-980,-1144,62,5,58,214,28,-84,-122,13,12,15,61,-12925,-4613,-1449,19,-328,231,44,-92,-180
33850,189,70,22,110,-1800,245,-174,-21,85,245,28,-90,-122,12,13,14,57,-21361,-5228,-1678,0,-74,256,29,-48,-196
33900,229,56,59,50,-2840,1404,-471,-26,15,138,45,-93,-132,13,14,14,65,-20314,-4369,1814,-75,-27,402,17,-8,-190
33950,271,57,166,27,-2693,1191,-492,-39,-8,264,58,-79,-139,13,14,13,53,-21241,-3252,-1130,-185,73,572,54,43,-199
34000,424,84,275,20,-4695,880,-479,16,18,307,57,-65,-142,13,14,13,55,-19510,-1670,-3571,-291,259,634,17,45,-171
34050,712,147,323,20,-6834,-181,80,-10,-17,294,49,-55,-146,13,14,13,62,-16104,1778,-3527,-10,675,567,29,71,-168
34100,1015,289,292,18,-11913,-1650,-1159,10,-91,297,42,-31,-156,13,15,14,63,-4732,978,2562,-49,996,236,32,74,-159
34150,1016,258,234,17,-16321,-308,-1147,-21,-152,374,33,11,-160,14,14,13,176,13744,-8976,-2624,-30,-250,479,31,68,-173
34200,613,61,178,24,-20707,4018,-1171,71,-279,624,28,66,-143,13,12,14,73,24714,4885,-8189,236,276,603,24,36,-174
34250,47,20,33,18,-20057,1029,-4519,-191,447,530,18,101,-114,13,13,18,126,1372,279,-84,-22,12,229,21,29,-176
34300,25,20,21,20,7663,-2184,-2613,-139,323,231,9,96,-111,25,29,47,77,1932,-221,-70,40,-64,214,15,30,-174
34350,16,17,18,21,13243,-326,-2919,-92,238,166,7,75,-124,52,43,82,73,1666,887,23,-44,11,302,9,34,-176
34400,16,15,18,20,17143,2443,1545,-73,134,243,15,43,-137,41,86,148,118,1983,-159,81,-17,8,258,8,37,-177
34450,15,15,17,18,19296,2798,4086,11,0,375,24,0,-143,26,187,203,93,2093,-1133,832,22,-26,255,2,37,-178
34500,14,15,15,18,20807,3367,5444,-80,-72,600,23,-44,-122,36,268,251,75,2316,36,324,15,69,256,-3,36,-183
34550,14,15,16,18,20628,3338,4350,-198,-303,787,15,-60,-107,40,326,336,76,3029,1293,-39,21,42,242,-1,30,-190
34600,16,14,16,18,16739,5528,1695,7,-676,417,25,-93,-98,57,438,458,100,5725,2124,-10,-52,112,249,3,18,-195
34650,14,15,16,17,3936,3393,-6158,442,-906,241,41,-102,-89,69,511,465,132,8557,3731,-400,41,-83,358,9,0,-202
34700,21,13,16,90,-10812,-16561,-2340,-49,200,481,42,-92,-96,58,335,427,229,14458,6157,841,-31,124,290,21,-37,-204
34750,101,13,18,363,-18440,-1027,8211,260,-143,585,36,-69,-109,47,54,162,107,18848,8387,392,3,399,849,41,-77,-192
34800,102,12,20,525,-71,2035,194,-58,56,249,42,-68,-110,13,16,18,36,25590,2229,1771,-32,-599,559,51,-110,-166
34850,98,15,33,336,-1201,-241,-105,-6,90,212,44,-65,-113,13,13,15,59,-9744,-631,6554,-2,-367,258,44,-109,-171
34900,194,18,40,149,-1303,-1630,15,-9,27,282,45,-75,-112,17,14,14,61,-14493,-3980,-1309,-38,-247,200,36,-84,-187
34950,269,49,82,43,-2610,-1339,-210,-5,-23,217,50,-76,-121,15,14,13,53,-19285,-2649,-2859,-21,-82,305,29,-33,-208
35000,352,86,109,42,-2824,-1133,-354,11,44,222,57,-69,-131,12,14,13,58,-20257,-2655,144,-16,-2,469,6,8,-186
35050,489,147,155,20,-3100,-1097,-695,33,84,261,58,-53,-137,12,14,13,66,-20074,-2977,-440,-103,102,615,28,19,-182
35100,705,242,190,19,-3807,-1181,-329,-8,-27,278,55,-48,-140,12,14,13,63,-18599,-1315,-2968,-105,346,667,21,67,-169
35150,984,458,187,18,-6180,-1332,-73,-2,-94,248,52,-38,-150,13,14,13,59,-13274,-2518,-6349,-184,749,384,28,91,-171
35200,1016,664,154,19,-10546,-729,-409,34,-79,345,48,-14,-161,13,15,14,52,-3067,2941,1300,37,977,228,12,85,-152
35250,1017,409,164,20,-17246,-402,-659,-59,-62,396,38,32,-163,12,15,13,167,14545,-7346,1320,36,-506,273,7,69,-165
35300,829,98,180,17,-21721,156,-1543,21,-279,736,21,81,-139,12,13,13,71,19950,2159,-6195,215,137,505,0,40,-175
35350,72,31,23,19,-21018,-2266,-2887,-266,476,621,3,110,-107,13,14,16,88,899,137,-156,-32,62,260,-16,31,-170
35400,39,20,20,18,7006,-107,-4059,-142,390,272,-10,106,-105,61,20,49,84,1547,-28,-27,16,-4,278,-30,41,-158
35450,20,19,17,20,18654,5134,921,-93,278,257,-8,75,-127,37,76,84,82,1681,-105,37,28,-64,272,-33,47,-162
35500,17,19,16,16,20405,5702,4102,-42,94,307,9,31,-140,33,119,124,111,1604,56,-3,0,12,154,-31,53,-167
35550,17,16,16,18,20841,4900,2896,29,-9,489,30,-8,-139,55,145,186,90,2154,436,428,4,32,231,-24,49,-175
35600,16,16,16,18,20726,4484,1204,-80,-88,637,28,-52,-117,47,138,276,79,2187,1203,71,34,-15,303,-24,45,-180
35650,16,16,16,17,20346,7114,2158,-42,-342,709,34,-70,-103,40,192,430,81,3516,1694,205,-18,55,285,-24,36,-186
35700,18,16,16,16,14416,4789,4743,10,-798,364,40,-91,-93,55,281,540,116,6725,2115,278,-38,134,344,-21,20,-193
35750,19,15,16,18,-129,2484,-1014,341,-774,314,38,-102,-85,56,362,630,209,11263,5116,-251,-59,94,256,-11,-7,-195
35800,56,15,18,163,-13657,-15785,-499,-27,152,419,31,-91,-96,53,158,390,251,21024,8179,1771,-112,21,412,9,-41,-192
35850,100,14,17,451,-15684,-1648,1035,144,-42,326,32,-70,-114,34,21,113,84,19892,8994,-556,-191,248,934,34,-79,-176
35900,107,15,21,441,-1730,2048,79,-19,-24,272,46,-68,-120,15,14,15,54,16765,1546,5961,-45,-762,596,47,-111,-154
35950,138,18,55,239,-1702,-1147,84,-26,36,239,44,-65,-122,12,13,14,45,-11432,-3046,3035,-40,-359,242,40,-103,-172
36000,155,45,73,93,-1864,-1936,18,-24,32,220,41,-72,-120,10,14,13,133,-17772,-4814,-3902,-63,-177,245,31,-64,-192
36050,281,78,125,38,-2889,-1041,-323,-5,-25,281,50,-71,-127,13,14,14,68,-20829,-3464,-1536,-52,-37,389,19,-19,-195
36100,410,116,172,26,-2721,-1124,-529,-21,-5,294,56,-64,-133,12,14,13,67,-21575,-2722,-554,-53,48,579,45,-1,-198
36150,564,163,204,20,-3381,-650,-294,-26,-57,268,52,-56,-140,12,14,13,65,-20912,-3242,-2159,-201,210,674,-4,51,-157
36200,797,287,223,21,-4833,-256,74,-6,-1,188,48,-48,-145,12,14,13,61,-18823,2490,-4150,-34,542,664,18,53,-164
36250,1015,404,252,20,-8003,-233,64,19,12,320,42,-31,-152,12,13,13,65,-8473,-1803,-3034,-389,955,228,19,77,-163
36300,1016,536,224,19,-13498,955,517,6,-162,436,37,1,-158,13,14,13,67,3332,57,4048,-86,762,290,33,69,-164
36350,1016,158,243,22,-19436,421,-1251,-22,-164,431,28,50,-151,12,13,13,141,11110,-5439,-7289,-32,163,243,25,49,-173
36400,425,43,94,17,-22746,4015,-479,-30,-257,974,21,91,-126,13,14,13,102,15790,-755,-384,-43,155,493,18,30,-173
36450,43,21,21,20,-15114,-1302,-4857,-252,657,421,5,110,-101,13,13,16,111,1610,602,-10,-6,-18,266,12,28,-178
36500,21,22,20,19,10992,0,-3532,-137,332,185,1,93,-112,39,16,58,53,1896,709,30,-22,55,287,6,31,-173
36550,22,18,19,21,18390,2825,599,-85,172,230,7,65,-130,36,18,112,94,2364,920,101,5,62,195,7,33,-177
36600,20,19,18,23,19486,3832,2891,-41,50,370,22,25,-141,107,23,175,107,2312,297,109,19,-3,209,7,33,-176
36650,19,16,16,23,21046,3878,3981,-31,-57,529,32,-18,-142,47,46,295,104,2492,-379,731,-12,-21,320,1,31,-181
36700,18,16,16,20,20222,3011,1854,-121,-144,647,29,-59,-112,55,100,379,90,2571,-731,676,7,41,279,1,29,-188
36750,17,15,16,21,19342,7065,354,11,-390,655,25,-76,-98,63,161,520,91,3602,1467,-179,-36,86,232,5,18,-195
36800,21,15,16,20,10888,3453,4514,46,-999,270,36,-98,-90,47,252,646,121,7393,3059,-420,-28,53,356,9,2,-200
36850,19,15,17,20,-2054,283,693,170,-651,297,41,-102,-88,72,294,683,204,13323,6009,-10,-25,25,445,21,-28,-203
36900,74,15,16,271,-14351,-12543,3044,2,-42,481,32,-82,-97,77,87,301,210,20080,8293,1358,-11,252,712,38,-67,-194
36950,122,14,17,481,-12584,-2548,-950,-6,57,365,30,-66,-113,54,21,92,64,19998,9210,-822,-256,137,1007,56,-98,-173
37000,175,15,18,446,-537,-1671,-18,-29,-13,321,32,-67,-110,15,14,16,46,11653,2824,8629,4,-651,566,54,-117,-157
37050,273,28,24,253,-676,-1487,-60,35,-11,263,30,-70,-112,12,14,15,45,-13339,-3707,838,-33,-350,248,44,-97,-177
